"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"fis-2.1",0.000857314173407003,-0.34776622944168,0.066,0.257,1,"1","fis-2"
"nono-1.1",0.000870793058440383,-0.393443937065469,0.082,0.282,1,"1","nono-1"
"plpp-1.3.1",0.000916781718623615,-0.351852763430813,0.066,0.26,1,"1","plpp-1.3"
"sup-26.1",0.000937378893190596,-0.741326288686242,0.23,0.433,1,"1","sup-26"
"F08G12.1.1",0.000955316481046738,-0.374747843355564,0.066,0.263,1,"1","F08G12.1"
"toe-1.1",0.000985997161140687,-0.420513181043026,0.115,0.316,1,"1","toe-1"
"wdr-46.1",0.00101547357405618,-0.405869184005248,0.066,0.251,1,"1","wdr-46"
"spds-1.1",0.00103935003447861,-0.485868506070468,0.066,0.251,1,"1","spds-1"
"C24B5.4.1",0.00106535698024941,-0.826173999290478,0.082,0.266,1,"1","C24B5.4"
"ddx-15.1",0.00108338036246822,-0.349436754826376,0.082,0.279,1,"1","ddx-15"
"F52E1.14.1",0.00114092346973949,-0.75796718368804,0.082,0.266,1,"1","F52E1.14"
"rin-1.1",0.00114770222285326,-0.641640635142896,0.098,0.294,1,"1","rin-1"
"Y73E7A.1.1",0.00123663291450342,-0.342115752065526,0.066,0.254,1,"1","Y73E7A.1"
"rad-26.1",0.0012825730317264,-0.377415463315707,0.148,0.356,1,"1","rad-26"
"cwn-2.1",0.00130917059753231,-1.23768374644649,0.164,0.35,1,"1","cwn-2"
"ddx-27.1",0.00133656098387093,-0.390156651607452,0.082,0.266,1,"1","ddx-27"
"acs-14.1",0.00140980682787505,-0.750844913675994,0.082,0.26,1,"1","acs-14"
"mecr-1.1",0.00146427798415149,-0.309176078237233,0.066,0.251,1,"1","mecr-1"
"teg-4.1",0.00147822742839633,-0.345368729860614,0.082,0.266,1,"1","teg-4"
"let-711.1",0.00152551159860084,-0.374747843355564,0.098,0.285,1,"1","let-711"
"C23G10.8.1",0.00154851753984737,-0.363339472655792,0.115,0.307,1,"1","C23G10.8"
"mig-1.1",0.00166673692499278,-0.365865136746194,0.066,0.251,1,"1","mig-1"
"idh-2.1",0.00175755090546786,-0.464102449590709,0.082,0.266,1,"1","idh-2"
"hmg-1.1.1",0.00183243496983254,-0.984389273614861,0.311,0.498,1,"1","hmg-1.1"
