"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Y71F9B.6",4.74078447690677e-08,0.511701328160956,0.286,0.032,0.000464596878736864,"2","Y71F9B.6"
"htz-1",4.80610291688311e-08,1.00827114786193,0.952,0.516,0.000470998085854544,"2","htz-1"
"eef-1G",4.81075814770013e-08,1.56150706805606,0.881,0.372,0.000471454298474613,"2","eef-1G"
"sto-1",4.86657241213198e-08,1.14672735551959,0.738,0.287,0.000476924096388934,"2","sto-1"
"hsp-4",4.91579223487018e-08,0.438657946774538,0.524,0.128,0.000481747639017278,"2","hsp-4"
"F39H11.1",4.98437528984438e-08,0.347828676987083,0.333,0.048,0.000488468778404749,"2","F39H11.1"
"fndc-1",5.1001688179832e-08,0.326933782699861,0.31,0.037,0.000499816544162353,"2","fndc-1"
"F48E8.3",5.12438001756059e-08,0.41273455569077,0.333,0.048,0.000502189241720938,"2","F48E8.3"
"pab-1",5.19400869765417e-08,1.21090430337122,0.952,0.495,0.000509012852370108,"2","pab-1"
"nfyc-1",5.20162020338385e-08,0.330266227309721,0.381,0.064,0.000509758779931618,"2","nfyc-1"
"F52C12.6",5.24750487256716e-08,0.348602381441739,0.357,0.053,0.000514255477511582,"2","F52C12.6"
"C24H12.4",5.25396020127895e-08,0.627813563808424,0.476,0.106,0.000514888099725337,"2","C24H12.4"
"ska-1",5.2681930263467e-08,0.318717109939122,0.333,0.048,0.000516282916581977,"2","ska-1"
"rpb-8",5.32128741083464e-08,0.515631821334327,0.5,0.117,0.000521486166261795,"2","rpb-8"
"F45H10.2",5.32571537192734e-08,0.614391089326663,0.595,0.17,0.000521920106448879,"2","F45H10.2"
"npp-16",5.33521335892612e-08,0.383781018660568,0.381,0.064,0.00052285090917476,"2","npp-16"
"Y73F8A.27",5.36593051033434e-08,0.299041653839351,0.286,0.032,0.000525861190012765,"2","Y73F8A.27"
"T19B4.3",5.4681293243657e-08,0.652990860176173,0.357,0.059,0.000535876673787839,"2","T19B4.3"
"ima-1",5.56764642524452e-08,0.382009157280631,0.333,0.048,0.000545629349673963,"2","ima-1"
"C09B8.5",5.57660716756201e-08,1.39367384252163,0.262,0.027,0.000546507502421077,"2","C09B8.5"
"bath-42",5.66351780733973e-08,0.282916237100316,0.5,0.112,0.000555024745119294,"2","bath-42"
"ubxn-4",5.73683536639717e-08,0.577212129285817,0.405,0.08,0.000562209865906922,"2","ubxn-4"
"F26E4.4",5.76167832908753e-08,0.577972057013025,0.357,0.059,0.000564644476250578,"2","F26E4.4"
"pbs-1",5.83864323098727e-08,0.528101108543662,0.429,0.09,0.000572187036636753,"2","pbs-1"
"rsp-4",5.8865409558828e-08,0.785321692852317,0.786,0.287,0.000576881013676515,"2","rsp-4"
"W01D2.1",5.97320641450416e-08,0.811358890849587,0.571,0.165,0.000585374228621408,"2","W01D2.1"
"Y39B6A.3",5.97427246779978e-08,0.41535925477656,0.429,0.09,0.000585478701844379,"2","Y39B6A.3"
"rpb-5",6.04049831453068e-08,0.341820835590167,0.5,0.117,0.000591968834824007,"2","rpb-5"
"selt-1.1",6.12336250190985e-08,0.600997124495853,0.738,0.266,0.000600089525187165,"2","selt-1.1"
"fbxc-51",6.16277074486298e-08,0.356809648231376,0.714,0.202,0.000603951532996572,"2","fbxc-51"
"rpl-24.2",6.19349818500325e-08,0.651580032276289,0.881,0.33,0.000606962822130318,"2","rpl-24.2"
"C11D2.7",6.21682539286255e-08,0.550557753991457,0.333,0.048,0.00060924888850053,"2","C11D2.7"
