"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"T24C4.4.3",1.18551620887691e-17,1.49977565215874,0.878,0.444,1.61633279918278e-13,"5","T24C4.4"
"C50F4.9",2.24022589322089e-17,2.58622552039955,0.365,0.063,3.05432398281736e-13,"5","C50F4.9"
"F53C11.1.4",2.38559721351707e-17,1.4589519880056,0.662,0.206,3.25252324090917e-13,"5","F53C11.1"
"nspg-9.3",2.44436158064829e-17,1.15081187340976,1,0.692,3.33264257905588e-13,"5","nspg-9"
"fbxa-150.1",2.4607381609931e-17,2.39483761678916,0.649,0.243,3.354970408698e-13,"5","fbxa-150"
"F53A9.1",2.73523324522346e-17,3.97741054250451,0.446,0.1,3.72921700653767e-13,"5","F53A9.1"
"F22H10.3.2",3.38289058713958e-17,2.11043494269879,0.932,0.546,4.6122330265061e-13,"5","F22H10.3"
"H20E11.2",3.39971353642053e-17,3.65727647765944,0.324,0.049,4.63516943555575e-13,"5","H20E11.2"
"drd-5.5",4.97430958881003e-17,1.49607736930841,0.676,0.214,6.78197369338359e-13,"5","drd-5"
"B0205.13.3",5.55987291688386e-17,2.93875611984587,0.676,0.253,7.58033073487945e-13,"5","B0205.13"
"aman-1.4",5.65188179088229e-17,-4.7624307395914,0.135,0.643,7.70577563368891e-13,"5","aman-1"
"F28H7.3.1",5.79503021183292e-17,2.97378965873397,0.541,0.162,7.900944190813e-13,"5","F28H7.3"
"fbxa-37.2",8.49537746386223e-17,2.04637952525748,0.649,0.248,1.15825976342298e-12,"5","fbxa-37"
"sre-23",1.04658927724462e-16,2.63554535004806,0.351,0.06,1.42691982059531e-12,"5","sre-23"
"C12D12.1.3",1.59351349104761e-16,1.04188690748403,0.946,0.495,2.17259629369431e-12,"5","C12D12.1"
"acbp-1.3",1.77517062927474e-16,1.16585499336807,1,0.81,2.42026763595318e-12,"5","acbp-1"
"F35E12.9.2",2.59874948380195e-16,1.22426706770634,1,0.587,3.54313504621558e-12,"5","F35E12.9"
"asp-1.4",2.8451340634e-16,1.03005956301762,1,0.668,3.87905578203957e-12,"5","asp-1"
"fbxa-31.1",3.16995239581848e-16,1.82147589534005,0.554,0.172,4.32191309645892e-12,"5","fbxa-31"
"kgb-1.2",3.19230902971334e-16,1.16745475756155,0.973,0.607,4.35239413111117e-12,"5","kgb-1"
"Y38H6C.24.4",3.2335372022629e-16,2.68546511080948,0.676,0.253,4.40860462156523e-12,"5","Y38H6C.24"
"bar-1",3.49084924030963e-16,1.74576231127958,0.486,0.128,4.75942385423815e-12,"5","bar-1"
"dod-19.4",5.0109792237106e-16,1.01381983270158,0.932,0.413,6.83196907360704e-12,"5","dod-19"
"bath-47.3",5.23105864669275e-16,1.7650097614177,0.622,0.19,7.13202535890089e-12,"5","bath-47"
"fbxc-58",6.57406420463093e-16,2.65848408364966,0.541,0.165,8.96307913659381e-12,"5","fbxc-58"
"tes-1",6.91961932502775e-16,1.79037823837852,0.338,0.056,9.43420898774284e-12,"5","tes-1"
"F59B1.2.4",7.84551342985753e-16,1.00584243574023,1,0.573,1.06965730102678e-11,"5","F59B1.2"
"C08F11.13.1",1.02156852551678e-15,1.64266313622278,0.919,0.587,1.39280652768957e-11,"5","C08F11.13"
"F42C5.9.2",1.14764501078854e-15,1.60618008528018,0.851,0.466,1.5646992077091e-11,"5","F42C5.9"
"T19D12.2.2",1.3372647855997e-15,2.26208644718314,0.662,0.265,1.82322680868663e-11,"5","T19D12.2"
"tank-1.2",1.40336053023499e-15,1.34852514488871,0.878,0.485,1.91334174692238e-11,"5","tank-1"
"vps-28.2",1.62038291485032e-15,1.91503354492216,0.851,0.491,2.20923006610693e-11,"5","vps-28"
"gst-5.2",1.6771215657671e-15,2.61781622972128,0.919,0.643,2.28658754276687e-11,"5","gst-5"
"F07C6.4.2",2.25875642852973e-15,2.2019377671605,0.568,0.196,3.07958851465744e-11,"5","F07C6.4"
"C46G7.1.3",2.5734517900074e-15,1.1118768619104,1,0.781,3.50864417049609e-11,"5","C46G7.1"
"C34H4.1",2.69433584811706e-15,2.74707213735152,0.311,0.051,3.67345749532279e-11,"5","C34H4.1"
