"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"lmp-2",1.1191319513845e-07,-1.45429469004712,0.254,0.493,0.00152582450251763,"0","lmp-2"
"R119.5",1.18356982041862e-07,1.24802928445311,0.396,0.199,0.00161367909315875,"0","R119.5"
"mrpl-54",1.20670654538071e-07,1.18371174651638,0.373,0.186,0.00164522370397206,"0","mrpl-54"
"yap-1",1.2069127740407e-07,-2.22973024973864,0.104,0.335,0.00164550487612709,"0","yap-1"
"ZK896.5",1.38140242965888e-07,-3.10218463939917,0.052,0.261,0.00188340407259692,"0","ZK896.5"
"W10C8.5",1.39703903279011e-07,1.28547292670701,0.381,0.197,0.00190472301730604,"0","W10C8.5"
"let-805",1.41414003365135e-07,-1.44351945188893,0.44,0.592,0.00192803852188025,"0","let-805"
"gly-19",1.46951974868074e-07,-2.25800819594177,0.097,0.319,0.00200354322535132,"0","gly-19"
"rde-4",1.60622364773568e-07,1.14066521348968,0.396,0.208,0.00218992532132283,"0","rde-4"
"uda-1",1.61198820352091e-07,-1.86741498014135,0.216,0.449,0.0021977847166804,"0","uda-1"
"vha-15",1.6700145317771e-07,-1.11023804568978,0.604,0.649,0.00227689781262489,"0","vha-15"
"lipt-1",1.67544837318446e-07,1.37904645979328,0.328,0.157,0.0022843063119997,"0","lipt-1"
"nhr-3",1.72563136739133e-07,-1.39803827664557,0.097,0.328,0.00235272580630134,"0","nhr-3"
"acs-19",1.77681046325487e-07,-2.13369758095857,0.157,0.381,0.0024225033856017,"0","acs-19"
"Y48G9A.9",1.77907795846678e-07,-1.66888878461386,0.172,0.402,0.0024255948885736,"0","Y48G9A.9"
"F54D1.6",1.80363810174303e-07,-1.43932256300402,0.746,0.71,0.00245908018791645,"0","F54D1.6"
"Y39B6A.5",1.83993746842671e-07,-3.33107813291631,0.231,0.437,0.00250857074445298,"0","Y39B6A.5"
"chmp-7",1.90478379019648e-07,1.00173298493191,0.313,0.132,0.00259698221955389,"0","chmp-7"
"set-31",1.94256198491363e-07,1.30441085690044,0.284,0.119,0.00264848901023124,"0","set-31"
"Y58A7A.3",1.98468044079414e-07,-1.70629097889822,0.127,0.35,0.00270591331297872,"0","Y58A7A.3"
"F44B9.5",2.10526902813993e-07,1.21671423081097,0.418,0.225,0.00287032379296597,"0","F44B9.5"
"mfsd-8",2.13575441450088e-07,-3.21020631147532,0.052,0.255,0.0029118875687305,"0","mfsd-8"
"F07C6.4",2.16970401573241e-07,-3.64186789721343,0.082,0.289,0.00295817445504956,"0","F07C6.4"
"C26F1.3",2.22182823095553e-07,1.35333582332724,0.313,0.151,0.00302924061008477,"0","C26F1.3"
"cchl-1",2.39725573216733e-07,1.04653506590304,0.597,0.395,0.00326841846523693,"0","cchl-1"
"ugt-26",2.54602448096248e-07,-2.27151354793899,0.328,0.524,0.00347124977734425,"0","ugt-26"
"afmd-2",2.82868963183998e-07,1.17675496759413,0.351,0.174,0.00385663544405063,"0","afmd-2"
"pkg-2",2.88806777328173e-07,-1.74170258332174,0.478,0.602,0.00393759160209232,"0","pkg-2"
"kin-29",2.95906690725534e-07,-2.13263378609881,0.209,0.425,0.00403439182135193,"0","kin-29"
"T16G1.7",3.19251096016914e-07,1.54862558155553,0.388,0.21,0.00435266944309461,"0","T16G1.7"
"ptr-24",3.22168015695063e-07,-1.85393687561169,0.157,0.379,0.00439243872598649,"0","ptr-24"
"sqv-4",3.34809529228103e-07,-2.35946319290597,0.112,0.326,0.00456479312149596,"0","sqv-4"
"kcc-1",3.39195172406126e-07,-1.88825213300798,0.052,0.251,0.00462458698058512,"0","kcc-1"
"mrpl-23",3.51316374767877e-07,1.11800189503202,0.351,0.182,0.00478984745358523,"0","mrpl-23"
"rskn-2",3.59023770776829e-07,-1.91010844272608,0.179,0.385,0.00489493009077129,"0","rskn-2"
