"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"mlc-4",0.74952945428715,-0.33307410591472,0.611,0.544,1
"orc-4",0.749621173711322,-0.448566165108971,0.069,0.076,1
"chd-1",0.749660918918648,-0.371400480929058,0.472,0.439,1
"F46C8.3",0.749860577255738,-0.846143326059004,0.347,0.28,1
"rfl-1",0.750106921067539,-0.50699371931268,0.181,0.147,1
"nhr-18",0.750364626216167,-0.543447205106423,0.181,0.183,1
"F39G3.3",0.750415200927202,-0.160801323589238,0.25,0.219,1
"B0244.7",0.750576476702083,0.146509449967763,0.042,0.034,1
"csn-6",0.75086419594922,-0.14862135700459,0.194,0.164,1
"scbp-2",0.751702385697307,-0.168178395517461,0.056,0.063,1
"rpc-1",0.752303147576763,-0.400215379394204,0.375,0.349,1
"JC8.7",0.752356588762635,-0.297943968707227,0.069,0.078,1
"F56D2.5",0.752433178683524,-0.752083465446349,0.208,0.176,1
"znf-598",0.753144393495717,-0.300202927746027,0.653,0.607,1
"sec-16A.2",0.753313046913201,-0.340626328773548,0.736,0.605,1
"nlp-15",0.753319877640677,-0.442887493625915,0.028,0.034,1
"kel-20",0.753466451668693,-0.572988818394263,0.125,0.132,1
"apc-10",0.754485657400635,0.904020908209125,0.028,0.022,1
"T04F8.3",0.754485657400635,1.43557938074927,0.028,0.022,1
"W04C9.2",0.754757693851491,-0.227008604080576,0.778,0.681,1
"F58E6.13",0.754916829628444,-0.956320760365949,0.028,0.034,1
"Y69A2AL.2",0.754916829628444,-0.967013459642004,0.028,0.034,1
"asb-1",0.755477023746134,-0.256533372054376,0.25,0.21,1
"mdmh-35",0.756089798925426,-0.168994544117053,0.236,0.198,1
"fard-1",0.75619531376379,-0.342186310545531,0.764,0.707,1
"F01D4.8",0.756410420931073,1.13609355189422,0.028,0.022,1
"ins-1",0.756514829878441,-0.59798677607731,0.028,0.034,1
"mrrf-1",0.757090443987979,-0.675861985189454,0.264,0.212,1
"ZK632.10",0.757255295590471,-0.269978511487277,0.903,0.803,1
"tufm-2",0.757646398217394,-0.389277897676931,0.458,0.417,1
"nhr-225",0.758113872012824,-1.12932329526387,0.028,0.034,1
"Y48C3A.14",0.758261678782688,-0.671529674325223,0.236,0.227,1
"scl-21",0.758336696941079,0.828799438011613,0.028,0.022,1
"M02B1.3",0.758608532212951,-0.25350454512255,0.472,0.402,1
"dhfr-1",0.758689306742247,-0.466521935330581,0.236,0.225,1
"atx-3",0.759114551510333,-0.425677593593262,0.069,0.059,1
"ZK1307.9",0.759142712063051,0.209310367617513,0.111,0.117,1
"pfn-1",0.759208626579394,-1.04114101200011,0.431,0.376,1
"F56B3.11",0.759296299366948,-0.294472693039167,0.708,0.554,1
"ZK180.8",0.759713949640375,-0.299525223746921,0.028,0.034,1
"F48C1.5",0.759713949640375,-0.452839819255975,0.028,0.034,1
"dph-7",0.759902987211183,0.15104732497793,0.042,0.049,1
"svop-1",0.759902987211183,0.153130408096796,0.042,0.049,1
"clec-187",0.759959101147559,-0.282553146400034,0.042,0.034,1
"W09G3.7",0.760109022128596,-0.632012427916584,0.153,0.131,1
"ZK688.9",0.760853219097678,-0.884342283344523,0.125,0.107,1
"kcnl-4",0.76190995607872,0.504141871461314,0.056,0.047,1
"rpn-2",0.76278985578565,-0.115348577184316,0.458,0.393,1
"T05G5.5",0.762907164589034,-0.320398546119168,0.611,0.527,1
"F44B9.5",0.763213293269335,-0.709157082100899,0.319,0.288,1
"gcc-2",0.763630289176264,-0.462901872789754,0.319,0.266,1
"C25G4.2",0.763765567089587,-0.435991462135113,0.264,0.259,1
"txt-9",0.763907277000049,-0.807470003388573,0.819,0.544,1
"C14A11.6",0.76396781126209,1.82722022517031,0.014,0.01,1
"oma-1",0.76396781126209,4.09128985308344,0.014,0.01,1
"math-44",0.76396781126209,3.11612139729512,0.014,0.01,1
"grl-22",0.76396781126209,2.00676105725756,0.014,0.01,1
"F18A11.2",0.764124487981051,0.529952140056055,0.028,0.022,1
"T09A5.5",0.764252857802703,-0.497116419021179,0.444,0.349,1
"cyn-4",0.764574992594461,0.454443522635661,0.264,0.231,1
"cysl-4",0.764623719175452,0.278857645252644,0.014,0.019,1
"ZK899.3",0.764623719175452,0.390521329401905,0.014,0.019,1
"ceh-63",0.764623719175452,-0.197472670848828,0.014,0.019,1
"svh-1",0.764623719175452,-0.873849776947204,0.014,0.019,1
"Y37A1A.2",0.764623719175452,-1.17785701750936,0.014,0.019,1
"H12I13.6",0.764623719175452,-0.113626534510943,0.014,0.019,1
"suro-1",0.764623719175452,-1.32221212816753,0.014,0.019,1
"M03C11.6",0.764623719175452,0.104825223224937,0.014,0.019,1
"sup-1",0.764623719175452,0.101842949836574,0.014,0.019,1
"C14B9.3",0.764623719175452,-0.440124895455034,0.014,0.019,1
"nos-3",0.764996088774809,-0.172042391700304,0.181,0.159,1
"hrpu-2",0.765013583497857,-0.38471473899385,0.458,0.364,1
"dph-5",0.765139097441605,-0.337856545483711,0.222,0.183,1
"C53A5.2",0.765973321490123,-0.17025714098352,0.056,0.063,1
"clec-75",0.766124486794307,-0.166536984719392,0.028,0.034,1
"cyp-34A10",0.766233961937087,-0.895676922724014,0.042,0.034,1
"arrd-25",0.766563020328647,-0.137229878885857,0.222,0.19,1
"R01H2.7",0.766779460213751,1.87791542926557,0.014,0.01,1
"T03G6.1",0.766779592351623,-0.299002913220942,0.014,0.019,1
"hhat-2",0.766779592351623,-0.235985997811365,0.014,0.019,1
"cyp-13A4",0.766779592351623,-1.07013862814194,0.014,0.019,1
"cle-1",0.766779592351623,-1.51285344437603,0.014,0.019,1
"kca-1",0.766779592351623,0.625369854579224,0.014,0.019,1
"Y65B4BL.4",0.766779592351623,-0.822993879971542,0.014,0.019,1
"mlc-3",0.767729645556891,-1.77091321898708,0.028,0.034,1
"rig-4",0.767830414363833,-0.272922528555539,0.25,0.249,1
"hbs-1",0.768875748444149,-0.312230968322503,0.236,0.225,1
"rme-8",0.769039248408092,-0.582877549718926,0.403,0.324,1
"alh-11",0.769246436356174,-0.501814479330881,0.181,0.153,1
"B0348.10",0.769277110106909,-0.585217091339038,0.042,0.047,1
"ZK757.1",0.769335801188878,0.20222385808804,0.028,0.034,1
"ceh-43",0.769377181074985,-1.17617704472194,0.042,0.034,1
"cit-1.2",0.76947250887227,-0.471171865167644,0.264,0.251,1
"W04E12.9",0.76959418324686,1.24185829211489,0.014,0.01,1
"T27A10.6",0.76959418324686,1.17962177890447,0.014,0.01,1
"tmem-107",0.76959418324686,1.57039679956461,0.014,0.01,1
"glp-1",0.76959418324686,1.42399779014436,0.014,0.01,1
"C07A9.10",0.76959418324686,1.53116864016656,0.014,0.01,1
"dnj-5",0.76971453312955,-0.413176152918246,0.5,0.439,1
"Y119D3B.14",0.769967029155022,-0.255314563993354,0.069,0.059,1
"F25E5.8",0.770238249957486,0.191897802275466,0.083,0.093,1
"maph-1.3",0.77062517717225,-0.115626554808815,0.042,0.049,1
"mrpl-48",0.770664106307842,-0.493408638807805,0.347,0.285,1
"sec-8",0.770773763492638,-0.781736775681204,0.292,0.263,1
"vab-9",0.770946772615704,-0.37434013756632,0.375,0.354,1
"F48E3.2",0.771096743616863,-0.22560163988422,0.014,0.019,1
"F56B3.2",0.771096743616863,0.701007351882827,0.014,0.019,1
"K05F1.6",0.771096743616863,-0.248065267082141,0.014,0.019,1
"lec-4",0.771096743616863,-1.88007847402396,0.014,0.019,1
"lin-15B",0.771201351589721,-0.808629458439529,0.278,0.258,1
"eif-3.F",0.771616233538259,-0.256151119903999,0.694,0.597,1
"trp-1",0.771943372701494,-0.681178286976186,0.056,0.063,1
"K05B2.4",0.771955999340899,-0.851680655799212,0.736,0.593,1
"C32C4.16",0.772411945472695,1.39554650430545,0.014,0.01,1
"ZC13.2",0.772411945472695,1.18296506846417,0.014,0.01,1
"F46C5.10",0.772411945472695,0.121719038108806,0.014,0.01,1
"C33C12.4",0.772411945472695,1.64886870472893,0.014,0.01,1
"C34C6.10",0.772411945472695,0.666672733930135,0.014,0.01,1
"npp-18",0.772484168432487,-0.172147152406403,0.208,0.183,1
"nhr-123",0.772524194660021,0.489712371115739,0.042,0.034,1
"F16B4.2",0.772989738039204,-0.514444577019895,0.056,0.061,1
"ttr-3",0.773257990233216,-0.621766835197668,0.014,0.019,1
"Y65B4A.8",0.773566762359562,-0.323927406902436,0.361,0.336,1
"fbxc-52",0.773698000311074,-0.195272601025067,0.181,0.154,1
"C54G10.1",0.77380000772748,0.778829113806054,0.028,0.022,1
"K09B11.4",0.77380000772748,0.860906029621785,0.028,0.022,1
"C50F4.4",0.774594604651891,-0.27851772689815,0.069,0.076,1
"Y56A3A.31",0.774733993927597,-0.9799495852934,0.056,0.046,1
"skr-19",0.775029006214272,-0.30596136729505,0.111,0.095,1
"lin-45",0.775061744859216,-0.338856603090186,0.292,0.244,1
"C32D5.10",0.775085178282332,-0.238455586704416,0.181,0.151,1
"M03F4.6",0.775232711882309,1.21385371025456,0.014,0.01,1
"nspg-3",0.775232711882309,0.897923819005766,0.014,0.01,1
"W01F3.2",0.775420996454523,-0.414229359068688,0.014,0.019,1
"ugt-37",0.775580961155503,-1.1088679269258,0.153,0.156,1
"F41B4.3",0.777420049502446,-0.689433634681556,0.153,0.127,1
"F18A1.1",0.777585746441356,0.372587258354689,0.014,0.019,1
"Y71F9AL.4",0.777585746441356,0.973627715991223,0.014,0.019,1
"Y55B1BL.1",0.777585746441356,0.359605409849017,0.014,0.019,1
"zipt-7.1",0.777680171715406,0.437169331020816,0.028,0.022,1
"vha-7",0.777833203406154,-0.726704585600617,0.056,0.061,1
"T16G1.3",0.778056447347827,-0.871043673905162,0.014,0.01,1
"Y44A6C.2",0.778056447347827,-0.41520208936242,0.014,0.01,1
"Y38A10A.11",0.778056447347827,1.1823566095767,0.014,0.01,1
"vab-3",0.778056447347827,0.963751011940083,0.014,0.01,1
"tctn-1",0.778056447347827,1.29207423888241,0.014,0.01,1
"F20G4.2",0.778056447347827,1.40555731735123,0.014,0.01,1
"pals-13",0.778056447347827,1.46713740438102,0.014,0.01,1
"fbxa-30",0.778056447347827,0.996986346499942,0.014,0.01,1
"sta-2",0.77882940990331,-0.732981911106545,0.042,0.034,1
"lin-59",0.77929280084594,-0.575677542552699,0.556,0.468,1
"D2096.10",0.77962234154064,-0.847392504102613,0.028,0.022,1
"ztf-23",0.780055620146909,-0.601799205794943,0.069,0.076,1
"spl-3",0.780601948564549,-0.421839599938203,0.194,0.203,1
"mom-2",0.780883116623751,1.13099806331531,0.014,0.01,1
"srg-45",0.780883116623751,1.00129760686956,0.014,0.01,1
"srh-136",0.780883116623751,1.25081250486315,0.014,0.01,1
"C27A7.6",0.780883116623751,1.13144847212271,0.014,0.01,1
"cal-7",0.780883116623751,0.417071364088282,0.014,0.01,1
"Y75B7B.1",0.780883116623751,0.904378539748611,0.014,0.01,1
"F16B12.7",0.780883116623751,0.865731845889323,0.014,0.01,1
"F56C3.8",0.780883116623751,-1.87792637002989,0.014,0.01,1
"che-6",0.780883116623751,-0.143509562268648,0.014,0.01,1
"unc-77",0.780883116623751,1.0138699287879,0.014,0.01,1
"K08E4.3",0.780883116623751,0.481267379359398,0.014,0.01,1
"ttr-16",0.780883116623751,-0.856163718938905,0.014,0.01,1
"gst-30",0.780883116623751,0.932031983038435,0.014,0.01,1
"pqn-73",0.780883116623751,-0.549901542809167,0.014,0.01,1
"F54H5.5",0.780883116623751,1.17479431456735,0.014,0.01,1
"H41C03.1",0.780883116623751,0.61222081230726,0.014,0.01,1
"ptr-23",0.780883116623751,1.12476004270772,0.014,0.01,1
"D2092.4",0.780883116623751,0.452383151094644,0.014,0.01,1
"W03F11.5",0.780883116623751,0.994886343715512,0.014,0.01,1
"W03A5.1",0.780883116623751,0.140099872587697,0.014,0.01,1
"Y48A6C.8",0.780883116623751,1.04456847453023,0.014,0.01,1
"nhr-137",0.781280346579974,-0.274224316748269,0.403,0.363,1
"madf-1",0.781565887969206,0.904050447575502,0.028,0.022,1
"unc-57",0.78181807612549,-0.560644811598884,0.319,0.261,1
"Y22D7AL.7",0.7826087996392,-0.20472338665598,0.069,0.058,1
"T10B9.9",0.78409029999372,0.981922469616983,0.014,0.019,1
"D2092.8",0.78409029999372,-0.444153085062393,0.014,0.019,1
"W04C9.5",0.78409029999372,0.843411709544111,0.014,0.019,1
"ztf-1",0.78409029999372,0.911667569499657,0.014,0.019,1
"K02F3.2",0.784270760655708,-0.465431425044074,0.264,0.214,1
"lnkn-1",0.785045164758096,0.535189687492864,0.236,0.207,1
"gfi-2",0.785271317953573,-0.105029675582805,0.694,0.575,1
"M117.6",0.785680955599511,-0.466284811121607,0.042,0.047,1
"F01D5.10",0.785680955599511,-0.783865189967485,0.042,0.047,1
"grl-18",0.78626186584147,1.32752585083351,0.014,0.019,1
"pbo-6",0.78626186584147,1.08377745811966,0.014,0.019,1
"Y10G11A.1",0.78626186584147,0.929004158435711,0.014,0.019,1
"F41G3.6",0.786329968983725,-0.9256252686469,0.056,0.061,1
"nhr-59",0.786562579338031,-0.664744560088931,0.278,0.254,1
"dom-3",0.786897788828225,-0.729894385310691,0.083,0.086,1
"F11C1.9",0.788232891679656,-0.352677475956297,0.111,0.093,1
"R11D1.12",0.788424424371093,-0.190032632437567,0.042,0.047,1
"Y57G11C.5",0.788435095655484,2.04343833640541,0.014,0.019,1
"tag-124",0.789176428802701,-0.827962498662536,0.181,0.169,1
"C56E6.2",0.78974733373843,-0.273656864121515,0.556,0.51,1
"pbs-4",0.789970086624698,-0.63812147989323,0.583,0.439,1
"fbxa-90",0.79024817798173,-0.732056092007876,0.153,0.154,1
"eat-3",0.790458600373055,-0.272979628260643,0.417,0.417,1
"cyp-13A12",0.790758762658546,-1.65358772102038,0.069,0.075,1
"spr-2",0.790906264367512,0.16834275921184,0.236,0.251,1
"prp-6",0.791119321208449,-0.43783134225239,0.556,0.503,1
"dpf-4",0.791241104363055,-0.541463062219209,0.389,0.361,1
"F26A3.1",0.791400016225341,-0.514419768755782,0.264,0.215,1
"atg-5",0.792101852881623,-0.284711403683116,0.25,0.205,1
"klp-3",0.792287364453337,-0.536207118063181,0.125,0.129,1
"ubc-16",0.79309337352379,-0.586707202752689,0.222,0.183,1
"hrpa-2",0.793392134942984,-0.224969041196246,0.903,0.781,1
"ccdc-47",0.793665711768685,-0.351374080541535,0.833,0.771,1
"sulp-8",0.793742314487364,-0.823175998635338,0.194,0.188,1
"Y53C10A.6",0.794304510215923,-0.204817275976991,0.069,0.076,1
"emc-2",0.794628969117163,-0.218210599950723,0.403,0.381,1
"slc-25A26",0.794672713719641,-0.252477827185972,0.153,0.156,1
"B0303.14",0.794750124385782,0.31361221172993,0.069,0.061,1
"Y87G2A.18",0.79485225731871,-0.261340358624262,0.056,0.061,1
"sel-2",0.795340025275064,-0.334455253663377,0.75,0.634,1
"Y110A7A.15",0.795461943269708,0.129080137916054,0.069,0.059,1
"mrps-16",0.795862503104293,-0.253411485468778,0.542,0.476,1
"akt-2",0.796411698595657,-0.3753550275878,0.25,0.242,1
"F26F4.5",0.796670461626496,-0.182529760836191,0.042,0.047,1
"mrps-28",0.797089859854758,-0.297385183808561,0.542,0.481,1
"C47G2.3",0.79849383131012,-0.173108840097117,0.472,0.402,1
"M01F1.8",0.798512239702142,-0.23905212369309,0.056,0.061,1
"cfim-1",0.798659495500643,-0.40830271981846,0.361,0.295,1
"C15C8.4",0.798916456953181,-0.255688530285494,0.125,0.131,1
"F32H2.10",0.79951326033981,0.764973651549591,0.042,0.036,1
"rpn-9",0.799545711439283,-0.406665029562853,0.375,0.329,1
"prp-21",0.800086320718505,-0.383604229192841,0.292,0.269,1
"tbcc-1",0.800497477986599,-0.252969424473288,0.111,0.095,1
"mom-4",0.800788657319073,-0.319545162001641,0.389,0.324,1
"F18H3.1",0.800900181166074,-0.215818339803546,0.278,0.259,1
"let-522",0.801130634987035,-0.227617629452957,0.917,0.824,1
"F53A10.2",0.801596811920617,-0.67605816301777,0.431,0.361,1
"nhl-3",0.801848942466875,-0.518882621217399,0.167,0.146,1
"trpp-4",0.802444537002873,-0.406624637975156,0.139,0.139,1
"ZK250.13",0.802526741189867,-0.359086857460754,0.111,0.119,1
"vps-8",0.802620913632012,-0.193467742420302,0.167,0.142,1
"chil-25",0.803198180259366,-0.598838745269473,0.069,0.061,1
"blos-7",0.80408140140281,-0.430763740415762,0.069,0.075,1
"pqn-92",0.804410090493353,0.759416715621366,0.125,0.114,1
"csn-2",0.804542029769054,-0.206855691188231,0.611,0.508,1
"C09G1.4",0.804637275365121,-0.497470169012472,0.097,0.1,1
"lin-49",0.805166645470418,-0.68747266384415,0.389,0.332,1
"F39H11.1",0.805258577369761,-0.650278377796151,0.319,0.249,1
"mrps-11",0.805735670385002,-0.164252316402528,0.528,0.456,1
"par-4",0.805845426399969,-0.744440583797841,0.056,0.061,1
"akir-1",0.806873107970182,-0.226239566164041,0.514,0.475,1
"unc-80",0.807154852282859,0.987501073721123,0.069,0.063,1
"F13G3.7",0.808406420531601,-0.381522132865701,0.292,0.249,1
"Y119D3B.12",0.80848000528793,0.287071918129343,0.306,0.285,1
"F37C4.6",0.808604948891218,-0.739128648550751,0.333,0.302,1
"nish-1",0.80921949521472,-0.347540377637086,0.167,0.144,1
"tmed-3",0.809637964285977,0.13871069158279,0.431,0.364,1
"K08C7.7",0.810457758985605,-0.464201914719555,0.069,0.061,1
"clec-40",0.810549311707962,-0.115484498857143,0.028,0.032,1
"F20C5.5",0.810663979442908,-0.615281202184539,0.097,0.098,1
"F37A8.5",0.810743763450198,-0.102951800583683,0.056,0.061,1
"sqv-1",0.81079726506903,0.458693259175919,0.167,0.149,1
"pps-1",0.811163343443548,-0.744066913469196,0.083,0.088,1
"C36B1.9",0.811667719183745,0.147503491730598,0.139,0.149,1
"mrps-24",0.811700935138372,-0.166155442916358,0.736,0.631,1
"clk-1",0.811703753858056,-0.287719128002587,0.139,0.141,1
"T09B9.5",0.811846675717497,-0.502911267840108,0.042,0.047,1
"Y50D4C.6",0.811996229238264,0.475730832469327,0.042,0.036,1
"arcp-1",0.812216551879237,-0.970404147137989,0.028,0.032,1
"endu-1",0.812592712851119,-0.383683851056632,0.125,0.108,1
"srpa-68",0.812594161703219,-0.267357128964265,0.639,0.573,1
"lrk-1",0.812631843793622,-0.965352319714496,0.25,0.232,1
"tin-9.2",0.812995143493968,0.384828689664709,0.083,0.073,1
"lias-1",0.813113495088898,-0.176319664530676,0.722,0.692,1
"algn-8",0.8131957267289,-0.300090094845371,0.056,0.061,1
"hex-1",0.813375535908617,-1.10973292373557,0.306,0.271,1
"C54D10.9",0.813884643817352,-0.967073150029663,0.028,0.032,1
"F14F9.2",0.814261258362876,-0.89450277548638,0.083,0.088,1
"fkb-4",0.814468277712973,-0.478628718582317,0.194,0.169,1
"R09A1.3",0.814587002217245,-0.234785866760685,0.111,0.097,1
"F58H1.8",0.814587002217245,-0.676693441385981,0.111,0.097,1
"cdc-48.3",0.814664371965909,-0.469335694491234,0.222,0.215,1
"ZK909.3",0.814981604094961,-0.253601611885741,0.167,0.144,1
"sax-2",0.815003331621138,-0.489154176374906,0.403,0.351,1
"fat-1",0.81508107514238,-0.779824190587605,0.431,0.373,1
"B0041.11",0.815553580243273,-0.873409465365811,0.028,0.032,1
"Y17G9B.8",0.815601383834824,0.463103039059024,0.208,0.19,1
"cogc-8",0.81589668422674,0.2434580643764,0.333,0.315,1
"lin-12",0.815936003958177,-0.932977667018502,0.097,0.085,1
"stdh-1",0.816415214584324,-0.106017905109842,0.347,0.332,1
"rars-1",0.816879282650591,-0.192359158832525,0.514,0.463,1
"aars-1",0.816992445600304,-0.334709239493817,0.236,0.239,1
"shpk-1",0.817434974333866,-0.589060948273621,0.069,0.073,1
"elpc-1",0.817670053050111,-0.43733305308652,0.292,0.285,1
"dlk-1",0.818018099488005,-0.359335491385713,0.806,0.661,1
"clec-33",0.818708701142388,-1.19353087763782,0.056,0.047,1
"gtf-2H2C",0.818768765457395,0.22223220784824,0.042,0.047,1
"txdc-12.1",0.818893957385026,-2.22435189488523,0.028,0.032,1
"tth-1",0.818945476309788,-0.656486957567263,0.486,0.454,1
"git-1",0.819619437449619,-0.940194916779682,0.278,0.249,1
"rabs-5",0.820051101169872,-0.950221928997721,0.111,0.11,1
"lin-65",0.82017645488007,-0.37492260152167,0.236,0.212,1
"dhod-1",0.82052627045684,-0.420510941727063,0.458,0.405,1
"F48G7.5",0.820814633232162,-2.34035715076976,0.069,0.075,1
"F26E4.4",0.821517602850071,-0.314488886744852,0.375,0.339,1
"uvs-1",0.822241626916442,0.339073026395405,0.208,0.183,1
"Y41E3.7",0.822459126531935,-0.278271486152169,0.431,0.376,1
"Y37D8A.6",0.822806299518631,-1.18416801179787,0.056,0.047,1
"T27F6.7",0.822958281819529,0.485944023206041,0.042,0.036,1
"Y49E10.4",0.822958281819529,0.50664193515801,0.042,0.036,1
"ZK1058.3",0.823709632692808,-0.651241064722432,0.042,0.046,1
"klp-12",0.824289575833787,-0.53408876891508,0.806,0.686,1
"sop-3",0.824756595033045,-0.267254686107132,0.514,0.441,1
"Y7A5A.2",0.824855768966461,-0.291552426010232,0.222,0.185,1
"herc-1",0.825059404597004,-0.468827679758419,0.292,0.253,1
"elpc-2",0.825110747238716,-1.06761184557275,0.181,0.173,1
"Y76B12C.3",0.825148589293613,-0.30678828641744,0.75,0.71,1
"mrpl-15",0.825701722583409,-0.294081114288707,0.667,0.568,1
"ints-6",0.825775872816888,0.138549421645199,0.111,0.1,1
"C25F9.9",0.826083571721726,-0.935109382675522,0.097,0.1,1
"C27D8.4",0.826096753993492,0.235937404449358,0.042,0.036,1
"efa-6",0.827695938942446,-0.660329974180243,0.347,0.32,1
"hira-1",0.828001044638945,-0.407962728154713,0.153,0.149,1
"F15D4.2",0.828079836341636,0.181850884648188,0.125,0.11,1
"T08G2.2",0.828090474123416,0.751042021456858,0.028,0.024,1
"Y34F4.4",0.828394858617047,-0.570299948154096,0.125,0.131,1
"Y105E8A.11",0.828498581718809,-0.127841449577164,0.278,0.244,1
"M106.8",0.828676863168543,-0.144426854239732,0.069,0.061,1
"lgg-3",0.829184323118355,-0.600778122709892,0.194,0.183,1
"rnf-121",0.8292256009418,-0.203605178849631,0.556,0.497,1
"efsc-1",0.829346169593801,-0.189333298241824,0.153,0.139,1
"Y87G2A.19",0.829352940470038,-0.288320285421033,0.042,0.046,1
"sars-2",0.829603818388336,-0.121585342798372,0.264,0.227,1
"ZK1236.5",0.829685387612063,-0.28645857168648,0.625,0.5,1
"F59C6.18",0.829873333435102,-0.489220535834019,0.042,0.047,1
"lhfp-4",0.830003121420308,0.912290066343413,0.028,0.024,1
"K09H9.7",0.830003121420308,1.17476704563011,0.028,0.024,1
"nduo-6",0.83021490204511,-0.14827081841116,1,0.986,1
"F53A9.1",0.83026128107856,-2.01309593917973,0.139,0.139,1
"warf-1",0.830916537052779,-0.688562883055531,0.264,0.225,1
"F39H12.2",0.831350506865875,-0.599500351133966,0.097,0.086,1
"npl-4.1",0.831350557897027,-0.395402349979425,0.208,0.202,1
"cosa-1",0.831916776565702,1.39967635933773,0.028,0.024,1
"dim-1",0.832016108418358,-0.399559155583323,0.083,0.073,1
"rpn-11",0.832091803447907,-0.487221969115599,0.361,0.305,1
"twk-16",0.832177919055536,-1.9595989803671,0.042,0.046,1
"Y116A8A.6",0.832287781849624,-0.113110079251488,0.028,0.032,1
"pigv-1",0.832332118078954,-0.389263925726377,0.069,0.061,1
"F19F10.11",0.832365150838712,-0.990164289198963,0.083,0.085,1
"tbcd-1",0.832392747105676,-0.507047683255489,0.153,0.151,1
"cpn-1",0.832440951352124,-1.57489012121392,0.083,0.075,1
"T14B4.1",0.832570657008658,-0.407175777255671,0.222,0.214,1
"taf-3",0.832617298928123,-0.247862391214734,0.333,0.3,1
"lex-1",0.833134806940595,-0.708433171902111,0.361,0.329,1
"R12B2.2",0.83319102650393,-0.443044385320928,0.458,0.403,1
"nhr-103",0.833265663262669,-0.440919381429752,0.139,0.125,1
"Y37F4.6",0.833381177792838,-0.24789077269162,0.153,0.134,1
"tmem-258",0.833978876290446,-0.177255856412485,0.833,0.807,1
"lmd-3",0.834250611748931,-0.577523896960488,0.708,0.607,1
"Y73B3A.4",0.83477885257349,0.883793250636046,0.069,0.064,1
"C16C2.4",0.834961896795903,-0.163761943543333,0.389,0.339,1
"rec-1",0.835005066967411,-0.525659292706107,0.042,0.046,1
"ccdc-55",0.835217904883747,-0.103904218752987,0.278,0.244,1
"T01D3.6",0.835223320149582,-0.887121764611417,0.625,0.471,1
"F13B12.7",0.835747066399206,1.04751312391207,0.028,0.024,1
"cpna-1",0.836072883671002,-0.880833012465302,0.194,0.163,1
"oac-32",0.83641944334301,-0.785635089809985,0.042,0.046,1
"fars-3",0.836463046447144,-0.209102322212496,0.458,0.42,1
"mab-31",0.836698627335903,-0.423156134945501,0.514,0.451,1
"vps-15",0.836957684254926,-0.155228131764336,0.292,0.273,1
"F08F8.4",0.837102988189062,0.254549752171584,0.042,0.036,1
"F53C3.6",0.837158250701327,-0.654783107400154,0.208,0.202,1
"mek-2",0.837649781592371,-0.450275394956487,0.264,0.254,1
"rsd-3",0.837658634218351,-0.296303127550169,0.583,0.517,1
"D1086.2",0.837659718585762,0.643171844012444,0.014,0.017,1
"K02E2.7",0.837659718585762,0.704937656803303,0.014,0.017,1
"R07B7.12",0.837659718585762,-0.483475305712522,0.014,0.017,1
"R11D1.2",0.837659718585762,-0.445715081848797,0.014,0.017,1
"Y43F8B.3",0.837659718585762,0.545296989662869,0.014,0.017,1
"F40A3.7",0.837659718585762,0.386134628383707,0.014,0.017,1
"F53E10.5",0.837659718585762,0.508859547924212,0.014,0.017,1
"dgtr-1",0.837659718585762,-0.414053732238877,0.014,0.017,1
"C03G6.21",0.837659718585762,0.549818169296262,0.014,0.017,1
"R07B1.6",0.837659718585762,0.348931718059576,0.014,0.017,1
"C05E11.6",0.837659718585762,-0.343046939417129,0.014,0.017,1
"exos-4.1",0.837659718585762,0.500247746902273,0.014,0.017,1
"rpi-2",0.837659718585762,-0.228275516484382,0.014,0.017,1
"dnj-28",0.837659718585762,0.521138731864702,0.014,0.017,1
"unc-13",0.837659718585762,0.703670960691681,0.014,0.017,1
"tep-1",0.837659718585762,0.147559455523844,0.014,0.017,1
"clik-3",0.837659718585762,0.631022740390764,0.014,0.017,1
"arl-13",0.837659718585762,0.794738323531905,0.014,0.017,1
"scav-2",0.837659718585762,0.623927129055503,0.014,0.017,1
"fbxa-50",0.837659718585762,0.373124692226847,0.014,0.017,1
"F07C3.9",0.837796829776604,-0.211445220346303,0.75,0.673,1
"syf-2",0.83792583683628,-0.462591983518831,0.542,0.464,1
"M03A8.3",0.838045821440636,-0.963003562480363,0.236,0.215,1
"C49C3.11",0.838219557290087,-0.615189635561754,0.111,0.097,1
"K11D12.12",0.838753561412663,-0.963643889216935,0.083,0.073,1
"aex-3",0.839496145860224,-0.150702220740445,0.194,0.2,1
"acaa-2",0.839718696505925,-0.269037969869165,0.917,0.863,1
"C11D2.3",0.839963739652765,0.160529801844883,0.014,0.017,1
"pcrg-1",0.839963739652765,-1.67264295322376,0.014,0.017,1
"F28B12.6",0.839963739652765,-1.23829267111289,0.014,0.017,1
"C01G12.16",0.839963739652765,0.896789936160389,0.014,0.017,1
"hmp-1",0.840108675252261,-0.562069816176141,0.722,0.551,1
"gap-3",0.840195847641604,-0.411745801344191,0.111,0.097,1
"F08G2.5",0.840338732380406,-1.1003524392102,0.625,0.527,1
"rbx-2",0.840503771372925,-0.475959369407065,0.333,0.286,1
"nhr-8",0.841545476029863,-0.332365302544946,0.819,0.795,1
