"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Y16B4A.2.5",4.42541898591414e-08,-6.31207602370486,0.023,0.461,0.000676602308756413,"11","Y16B4A.2"
"F59A3.2",4.48099905232478e-08,1.73434765617556,0.302,0.067,0.000685099945109936,"11","F59A3.2"
"T19D12.1.7",4.48780637323751e-08,-7.16760745053961,0,0.443,0.000686140716404283,"11","T19D12.1"
"lsy-13",4.49145780742201e-08,1.04014663798998,0.512,0.181,0.000686698984176751,"11","lsy-13"
"nhr-168",4.59085170803902e-08,2.07016945911922,0.256,0.05,0.000701895317642086,"11","nhr-168"
"hil-3.2",4.59121343952748e-08,-1.02007231324864,0.605,0.204,0.000701950622769356,"11","hil-3"
"ham-3",4.60358223411187e-08,1.26625868005469,0.535,0.186,0.000703841687773364,"11","ham-3"
"lys-1.5",4.66404949783498e-08,-5.9080082713511,0.07,0.491,0.000713086527723989,"11","lys-1"
"dnj-9.3",4.67515459517011e-08,1.01458393594154,0.698,0.279,0.000714784386055558,"11","dnj-9"
"nrfl-1.2",4.99960453665531e-08,-2.4548772871817,0.651,0.738,0.00076438953760923,"11","nrfl-1"
"lmp-2.6",5.00653641016858e-08,-5.11567408069894,0.023,0.46,0.000765449351750674,"11","lmp-2"
"C25F9.14.7",5.11401413874055e-08,-5.51180768500351,0.07,0.49,0.000781881621672043,"11","C25F9.14"
"F19B2.5.6",5.14754074763335e-08,-6.52860670668347,0.093,0.503,0.000787007504905662,"11","F19B2.5"
"Y67H2A.7",5.22502423142738e-08,1.55379985990662,0.395,0.108,0.000798853954742932,"11","Y67H2A.7"
"rab-6.2",5.28236293359449e-08,1.69995958392978,0.302,0.068,0.000807620468917262,"11","rab-6.2"
"T25C12.3.7",5.51367683705567e-08,-7.6088761152301,0.023,0.457,0.000842986051617442,"11","T25C12.3"
"C17E4.10.2",5.56310987544338e-08,1.16925812491132,0.744,0.333,0.000850543868856539,"11","C17E4.10"
"psa-3.4",5.78003123833887e-08,1.75893524254256,0.674,0.363,0.00088370897602963,"11","psa-3"
"tric-1B.2",5.85696015463598e-08,1.10189480930521,0.349,0.085,0.000895470638042295,"11","tric-1B.2"
"F35H10.5",5.92167297657569e-08,2.03174218450012,0.279,0.06,0.000905364581388657,"11","F35H10.5"
"ubh-1",5.9570006009096e-08,2.1694720306999,0.279,0.061,0.000910765821873068,"11","ubh-1"
"T19D12.4.6",5.95972522266052e-08,-7.44705152450373,0,0.438,0.000911182389292568,"11","T19D12.4"
"Y18H1A.2",6.01041373118675e-08,1.02469197658973,0.558,0.202,0.000918932155361142,"11","Y18H1A.2"
"cnt-2.3",6.0480070979386e-08,1.2565122199183,0.581,0.232,0.000924679805203833,"11","cnt-2"
"C24D10.6.2",6.08383766001313e-08,1.0238056798969,0.814,0.38,0.000930157939839408,"11","C24D10.6"
"pid-3",6.1573043031614e-08,1.62711397095029,0.302,0.069,0.000941390254910346,"11","pid-3"
