"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"F37C4.5.1",6.06032378959206e-07,-1.25958504808141,0.017,0.349,0.00916078544034736,"8","F37C4.5"
"viro-2.6",6.24736311975253e-07,-4.77039115236013,0,0.314,0.00944351409181793,"8","viro-2"
"lsm-1.1",6.25513835192473e-07,-3.73953576106057,0.017,0.342,0.00945526713276942,"8","lsm-1"
"F09E5.8",6.41146938114492e-07,-1.67899240794339,0.017,0.348,0.00969157711653865,"8","F09E5.8"
"H12C20.7.2",6.50578824446696e-07,-1.53373538569052,0.034,0.381,0.00983414951033626,"8","H12C20.7"
"wrb-1.2",6.62812321509908e-07,-4.51947724618914,0,0.313,0.0100190710519438,"8","wrb-1"
"F11C1.1.1",6.62812321509908e-07,-4.43185689366327,0,0.313,0.0100190710519438,"8","F11C1.1"
"akir-1",6.63878347498267e-07,-1.00308808373361,0.034,0.381,0.0100351851007838,"8","akir-1"
"F37F2.2",6.64127298875822e-07,-3.8587517996031,0.017,0.342,0.0100389482498069,"8","F37F2.2"
"mrps-28.1",6.64671202608543e-07,-2.39582863847026,0.034,0.372,0.0100471698986307,"8","mrps-28"
"asna-1",6.66070741199021e-07,-2.26019135501794,0.034,0.378,0.0100683253239644,"8","asna-1"
"sftb-6",6.72399112538014e-07,-1.76394012742424,0.034,0.38,0.0101639849851246,"8","sftb-6"
"ZC262.2.1",6.74200990230919e-07,-1.64927520094638,0.017,0.347,0.0101912221683306,"8","ZC262.2"
"mrps-16",6.92225704011814e-07,-2.85618837319777,0.017,0.346,0.0104636837418426,"8","mrps-16"
"sod-2",6.98370438256713e-07,1.0692293935295,0.086,0.479,0.0105565675446885,"8","sod-2"
"nhr-86",7.03130813260485e-07,-4.4879578320352,0,0.312,0.0106285253732455,"8","nhr-86"
"mrps-23",7.03336809271415e-07,1.37727950011335,0.034,0.381,0.0106316392089467,"8","mrps-23"
"ifp-1.3",7.14400319394475e-07,-1.51386307839684,0.19,0.586,0.0107988752279669,"8","ifp-1"
"tsfm-1.1",7.44816422257197e-07,-3.44557664009978,0.017,0.34,0.0112586450388398,"8","tsfm-1"
"pld-1.1",7.45296731777954e-07,-2.13203290502808,0.017,0.345,0.0112659053975556,"8","pld-1"
"H12D21.10.4",7.45818965304361e-07,-5.32612371994934,0,0.311,0.0112737994795407,"8","H12D21.10"
"ctsa-2.6",7.54248923893359e-07,-1.04402055826557,0.086,0.466,0.011401226733572,"8","ctsa-2"
"pgp-6.2",7.74639113020658e-07,-2.25428861239433,0.034,0.373,0.0117094448324203,"8","pgp-6"
"F10C1.8.2",7.7957714896312e-07,-1.42962909387486,0.052,0.405,0.0117840881837265,"8","F10C1.8"
"mct-4.4",7.79593568140035e-07,-3.80616420695269,0.017,0.341,0.0117843363760048,"8","mct-4"
"F02E9.1",7.83496936164784e-07,-2.6360057339212,0.017,0.344,0.0118433396870669,"8","F02E9.1"
"fitm-2",7.85083003583727e-07,-1.62892201578475,0.034,0.37,0.0118673146821716,"8","fitm-2"
"C06B3.6.4",7.99936979783125e-07,-2.23346704392047,0.017,0.344,0.0120918473864017,"8","C06B3.6"
"F13B12.3.5",8.09479944233407e-07,-1.99230267863777,0.017,0.344,0.0122360988370322,"8","F13B12.3"
"ZK1320.2.5",8.10528374327062e-07,-1.38116792161332,0.034,0.378,0.0122519469063279,"8","ZK1320.2"
"cua-1.2",8.19317384550501e-07,-1.58774458772287,0.052,0.404,0.0123848015848654,"8","cua-1"
"aip-1",8.20803990363365e-07,-1.31232155257948,0.034,0.377,0.0124072731183326,"8","aip-1"
"C44B7.7.4",8.25916122086213e-07,-3.73603685569527,0.017,0.338,0.0124845481014552,"8","C44B7.7"
