"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"F35C11.4.2",2.39256062293331e-24,1.64432885200491,0.508,0.159,3.65798593640274e-20,"8","F35C11.4"
"W09B6.4",2.41918428942906e-24,1.04362653367236,0.5,0.152,3.69869086010809e-20,"8","W09B6.4"
"Y46C8AM.1",2.71441431754861e-24,1.85079337641785,0.258,0.047,4.15006805010006e-20,"8","Y46C8AM.1"
"acy-4.1",3.0148858789936e-24,2.18306018104646,0.394,0.101,4.60945902039332e-20,"8","acy-4"
"ppt-1.1",3.03078424278909e-24,1.97265199874577,0.492,0.149,4.63376602880024e-20,"8","ppt-1"
"T21C9.6.1",3.04141253795573e-24,1.6311846142088,0.477,0.137,4.65001562928052e-20,"8","T21C9.6"
"tag-120.7",3.16748096303577e-24,1.37504967202533,0.636,0.237,4.84276164438539e-20,"8","tag-120"
"mrp-3.1",3.3771211511542e-24,1.08640796338999,0.561,0.184,5.16328052799966e-20,"8","mrp-3"
"Y43E12A.2.2",3.5195985071317e-24,2.04061594436334,0.553,0.183,5.38111415755365e-20,"8","Y43E12A.2"
"C06H5.6.1",3.61170583861927e-24,1.71039192240321,0.47,0.138,5.521937056665e-20,"8","C06H5.6"
"rpl-21.2",4.02671961512299e-24,1.00326818987472,0.909,0.913,6.15645161956153e-20,"8","rpl-21"
"D2021.4.1",4.43953949873775e-24,1.78847998708716,0.515,0.163,6.78761193962015e-20,"8","D2021.4"
"C07D10.5.3",4.54703075047391e-24,-2.77157346985738,0.098,0.593,6.95195531439956e-20,"8","C07D10.5"
"prx-13.7",4.71281831335185e-24,1.39163590313194,0.652,0.239,7.20542791928364e-20,"8","prx-13"
"rps-11.3",5.11512005241466e-24,1.03945849243542,0.909,0.926,7.82050704813677e-20,"8","rps-11"
"math-39.1",5.22588536934812e-24,1.07179920319508,0.364,0.088,7.98985614119634e-20,"8","math-39"
"T04D3.5.4",5.38315551806592e-24,-1.59304424044618,0.121,0.611,8.23030647157099e-20,"8","T04D3.5"
"T24B8.3.6",5.81185071121289e-24,-2.72098130323709,0.591,0.795,8.88573855237339e-20,"8","T24B8.3"
"Y82E9BR.17.6",6.19377760062962e-24,-4.17732645684297,0.053,0.528,9.46966657360263e-20,"8","Y82E9BR.17"
"Y53F4B.39.4",6.63953559035915e-24,1.87736172217998,0.591,0.217,1.01511859641001e-19,"8","Y53F4B.39"
"viro-2.1",6.80943404973431e-24,1.10222308882574,0.409,0.102,1.04109437186388e-19,"8","viro-2"
"aco-2.6",6.99389180202995e-24,1.4367370184295,0.735,0.384,1.06929611761236e-19,"8","aco-2"
"rps-12.3",7.39282526359864e-24,1.10744094790337,0.886,0.897,1.1302890545516e-19,"8","rps-12"
"rpl-16.3",7.5618752088407e-24,1.07965483580261,0.894,0.916,1.15613510067965e-19,"8","rpl-16"
"gst-1.8",9.14374080476045e-24,1.74143597759128,0.705,0.374,1.39798653163982e-19,"8","gst-1"
"W01A11.1.1",9.77950990933405e-24,1.06935929809685,0.553,0.174,1.49518927003808e-19,"8","W01A11.1"
"elo-9",9.91898391808885e-24,1.84503528386436,0.424,0.116,1.5165134512366e-19,"8","elo-9"
"R12E2.11.3",1.05537757408376e-23,1.67914321993577,0.705,0.353,1.61356677301666e-19,"8","R12E2.11"
"rps-28.3",1.21144010626591e-23,1.04431096997977,0.879,0.92,1.85217077846994e-19,"8","rps-28"
"swt-6.1",1.23073659376093e-23,1.62680525009452,0.432,0.119,1.88167317820109e-19,"8","swt-6"
