"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ncbp-1.3",0.00889818487255418,-1.89436107341858,0.394,0.439,1,"15","ncbp-1"
"snpc-4.7",0.00894687128918114,-2.53958848190511,0.182,0.286,1,"15","snpc-4"
"fntb-1.6",0.00895416988430933,-1.89218669778302,0.318,0.391,1,"15","fntb-1"
"lin-65.5",0.00902790298979758,-2.44824204014959,0.182,0.29,1,"15","lin-65"
"prp-9.4",0.00905176215652739,-1.74283450822438,0.53,0.495,1,"15","prp-9"
"npp-21.7",0.00911819714416964,-1.51033342192813,0.53,0.532,1,"15","npp-21"
"rnp-7.4",0.00922634473562477,-1.44765079265476,0.621,0.558,1,"15","rnp-7"
"mdt-22.7",0.00923604454050188,-1.86014621828795,0.379,0.429,1,"15","mdt-22"
"gtsf-1.6",0.00939735529028685,-1.90019815441248,0.136,0.257,1,"15","gtsf-1"
"F48F7.6.3",0.00944365636125572,-1.51041699338507,0.515,0.52,1,"15","F48F7.6"
"glit-1.6",0.00954688603544024,-2.27953394598307,0.273,0.358,1,"15","glit-1"
"ZK1073.1.2",0.0097390086928579,-2.15959601121742,0.227,0.328,1,"15","ZK1073.1"
"prp-40.5",0.00979446945819928,-1.51769816337319,0.545,0.524,1,"15","prp-40"
"M02E1.3.4",0.00981133978849671,-2.16468968731066,0.212,0.314,1,"15","M02E1.3"
"sup-46.8",0.00994285107147529,-2.04341571427137,0.455,0.452,1,"15","sup-46"
"C14C6.5.1",3.2378752236907e-83,5.10289521750552,0.655,0.046,4.95038742950072e-79,"16","C14C6.5"
"Y119D3B.21.2",5.17588969927023e-54,4.16623942645395,0.927,0.204,7.91341776121425e-50,"16","Y119D3B.21"
"asp-1.4",2.1325328212434e-50,3.05000830801178,0.945,0.201,3.26042943039904e-46,"16","asp-1"
"lec-9.14",2.01369451028389e-49,3.57622656870485,0.945,0.23,3.07873753677303e-45,"16","lec-9"
"F55G11.2.2",4.41183392629689e-49,5.9238998750616,0.473,0.042,6.74525288991531e-45,"16","F55G11.2"
"gst-4.4",1.46243830162351e-45,4.7458122182907,0.782,0.159,2.23592191935219e-41,"16","gst-4"
"ctsa-1.2.3",7.72824822032871e-41,3.45698454637653,0.673,0.107,1.18157187040606e-36,"16","ctsa-1.2"
"F01D5.5.2",1.27660707573335e-40,5.70233334113137,0.418,0.04,1.95180455808872e-36,"16","F01D5.5"
"ifc-1.2",4.35495265823277e-40,5.95810082290853,0.545,0.075,6.65828711917208e-36,"16","ifc-1"
"asp-3.4",4.73584516047238e-39,3.10367392589335,0.836,0.195,7.24063366584621e-35,"16","asp-3"
