p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.00825733760476e-10,-1.03737362657981,0.086,0.594,3.03568179152336e-06,8,eif-2beta
1.94810695254732e-10,-1.03823422704,0.034,0.499,2.94475846947053e-06,8,tin-9.1
7.54248923893359e-07,-1.04402055826557,0.086,0.466,0.011401226733572,8,ctsa-2
7.5802085580084e-09,-1.04448834189015,0.569,0.951,0.000114582432562855,8,ant-1.1
2.05161372408846e-09,-1.04570621981593,0.017,0.445,3.10121930533211e-05,8,cct-1
4.17349552177829e-13,-1.04766073227613,0.086,0.676,6.30865583072006e-09,8,nduf-7
3.05510312229008e-07,-1.05362566333592,0.052,0.427,0.00461809387965368,8,F09E5.3
3.79701575807275e-10,-1.05804230539683,0.069,0.55,5.73956901990276e-06,8,ile-1
1.66880988000931e-09,-1.05870084700275,0.052,0.51,2.52257301462207e-05,8,mak-2
1.23072568314108e-09,-1.06417859220568,0.034,0.487,1.86036494263605e-05,8,cgt-1
3.81786458520654e-10,-1.06670501580084,0.155,0.695,5.77108410699821e-06,8,nrfl-1
1.84899847316853e-10,-1.0667596578847,0.034,0.515,2.79494609204155e-06,8,mrpl-55
1.38284670079565e-09,-1.06836335482082,0.052,0.517,2.0903110729227e-05,8,iscu-1
3.27132139043186e-10,-1.07447344616528,0.069,0.553,4.94492941377681e-06,8,gbh-1
7.35737726733246e-12,-1.07521658260381,0.121,0.68,1.11214114772997e-07,8,gdh-1
4.59262255034361e-07,-1.08238474521737,0.052,0.42,0.0069422082470994,8,miz-1
8.20177049517015e-10,-1.08483769861261,0.052,0.51,1.23977962804992e-05,8,cgt-3
5.54151329567517e-09,-1.0885051998144,0.138,0.621,8.37655149774259e-05,8,gpa-17
1.11213898766582e-10,-1.09077228516178,0.034,0.523,1.68110929375566e-06,8,W07G4.5
1.01323973436876e-08,-1.09852693182209,0.034,0.441,0.000153161318247182,8,C17E7.13
1.29195588606949e-09,-1.09945508416951,0.069,0.536,1.95292051738264e-05,8,ucr-11
6.39732997437512e-09,-1.10159828823574,0.034,0.46,9.67020398926544e-05,8,ugt-26
3.00037174229068e-13,-1.10424130840285,0.086,0.677,4.5353619256466e-09,8,sel-9
2.79456045285363e-09,-1.10629563989971,0.069,0.535,4.22425758053355e-05,8,csnk-1
1.9500187043922e-08,-1.10893935070953,0.069,0.496,0.000294764827355925,8,dnpp-1
1.12592215699554e-07,-1.10955130415608,0.034,0.41,0.00170194393251445,8,tomm-40
3.70968944840084e-08,-1.11146031324185,0.086,0.52,0.000560756657020271,8,ampd-1
1.89262846707692e-11,-1.11411592879372,0.103,0.678,2.86089719083347e-07,8,Y54G2A.52
4.74497619259114e-12,-1.11591994171561,0.034,0.56,7.17250601272077e-08,8,prx-13
3.18848080925372e-07,-1.11954547650355,0.052,0.412,0.00481970759126792,8,gst-36
1.14781282583124e-07,-1.12236783584634,0.034,0.413,0.0017350338675265,8,F54H5.14
3.78314506907981e-11,-1.12800343519345,0.034,0.531,5.71860208642104e-07,8,nxt-1
8.07246008506457e-08,-1.13038529056907,0.017,0.385,0.00122023306645836,8,mrps-6
3.29003118633466e-14,-1.1340206296953,0.121,0.765,4.97321114126347e-10,8,F58F12.1
1.91797833865811e-11,-1.13470147571832,0.121,0.687,2.8992160567156e-07,8,prdx-2
2.08563247821498e-08,-1.13986826802148,0.069,0.502,0.000315264205406976,8,arx-1
1.15219230943776e-11,-1.1418729350029,0.466,0.932,1.74165389494611e-07,8,rps-19
1.1848620615596e-08,-1.15575824447706,0.052,0.476,0.000179103749225349,8,mans-2
9.88092964002449e-10,-1.15993348903605,0.034,0.487,1.4936013243861e-05,8,F17A9.4
2.63992186411179e-07,-1.16244246253695,0.224,0.651,0.00399050588979138,8,ttr-41
2.36133091542048e-08,-1.16803249746512,0.086,0.529,0.00035693878117496,8,M01G12.9
1.55496152944597e-08,-1.17369452227785,0.069,0.501,0.000235047984791053,8,F56H9.2
1.88155048503608e-08,-1.17834714663873,0.052,0.473,0.000284415171318054,8,eif-3.D
1.73667291071904e-11,-1.17930291350995,0.172,0.762,2.6251547718429e-07,8,vha-17
1.33500795703474e-06,-1.18866000001319,0.103,0.483,0.0201799802785371,8,irg-7
7.41864976259894e-08,-1.18984672799758,0.052,0.449,0.00112140309811446,8,F40E10.6
7.21214264314624e-08,-1.19126562228319,0.034,0.419,0.00109018748193799,8,erfa-1
1.9791605892006e-13,-1.19427150649529,0.086,0.697,2.99169914663563e-09,8,lron-7
0.0044544995606707,-1.26108276774856,0.086,0.267,1,8,cht-1
8.10528374327062e-07,-1.38116792161332,0.034,0.378,0.0122519469063279,8,ZK1320.2
3.09190617307113e-13,-1.38837949144268,0.172,0.821,4.67372537121432e-09,8,pdi-6
1.6565676196163e-05,-1.53712127596111,0.017,0.285,0.2504067613812,8,F49E12.10
1.01987170717686e-06,-1.54799016943687,0.034,0.371,0.0154163807256855,8,T16G12.1
4.9176760832217e-10,-1.73503277489897,0.121,0.588,7.43355916739793e-06,8,Y119D3B.21
7.17914187502632e-09,-1.76831409775791,0.052,0.485,0.000108519908582898,8,VF13D12L.3
4.15799578542126e-11,-1.7937840595995,0.069,0.59,6.28522642924278e-07,8,pmp-5
1.13059906071362e-08,-1.84798172275176,0.017,0.418,0.000170901354017471,8,scav-3
6.76497183848921e-10,-1.91047543971679,0.034,0.495,1.02259314310603e-05,8,let-607
4.61608861472635e-08,-1.96596454837383,0.034,0.418,0.000697767955002035,8,mrps-18B
9.62316780906785e-07,-2.02796432964289,0.017,0.341,0.014546380460187,8,T05C3.6
5.77940132474184e-06,-2.0434982042233,0.017,0.306,0.0873614304247976,8,F28B4.3
2.51430917320746e-07,-2.09961410131741,0.052,0.422,0.0038006297462204,8,R09H10.5
7.29016066232667e-10,-2.13344233412973,0.086,0.575,1.1019806857173e-05,8,ifd-2
7.58188495396173e-05,-2.17369795866745,0.017,0.252,1,8,F22B7.9
2.58492130760931e-06,-2.2449382364737,0.034,0.353,0.0390736704858223,8,clec-83
5.2153059128226e-10,-2.5019404599021,0.103,0.574,7.88345641782264e-06,8,asp-3
2.90417627547485e-07,-2.52381037613759,0.052,0.414,0.00438995285800778,8,asp-6
5.23273144979126e-05,-2.57368718480927,0.017,0.26,0.790979685950446,8,rig-4
3.85240254548503e-05,-2.78480527466458,0.034,0.294,0.582329168775517,8,ctsa-4.2
2.87305646491611e-05,-2.79820206018835,0.017,0.272,0.43429121523672,8,endu-2
3.15472962355339e-05,-2.86180243784685,0.034,0.295,0.476868929896331,8,ptr-24
1.98525769420193e-08,-2.88215889611553,0.017,0.408,0.000300091553055563,8,lmp-2
2.00324971492278e-08,-2.91242291894483,0.034,0.429,0.000302811226907728,8,lsm-7
3.49512814167881e-08,-2.9344922013286,0.052,0.442,0.000528323569896169,8,T25C12.3
0.00024285558005965,-3.05840931143848,0.069,0.287,1,8,ctsa-1.2
5.19932927157065e-08,-3.10234121995385,0.034,0.417,0.000785930612690619,8,ctsa-3.1
6.71446857725955e-05,-3.18498088761776,0.017,0.25,1,8,gly-19
1.57795295386326e-05,-3.26247541603546,0.052,0.331,0.23852336850597,8,hil-7
1.11776061570517e-09,-3.28521482032967,0.017,0.453,1.68960694669993e-05,8,Y39G8B.9
2.71394286803623e-12,-3.43045322309696,0.052,0.574,4.10239603932356e-08,8,spp-5
9.29241318888775e-12,-3.48182485260029,0.138,0.61,1.40464117763227e-07,8,asp-1
3.44346353230279e-13,-3.552096537832,0.138,0.648,5.2051394754289e-09,8,lec-9
1.4091541817158e-07,-3.55452650251374,0.017,0.372,0.0021300774610816,8,dod-19
1.5992819966306e-10,-3.57779466855516,0.086,0.551,2.41747466610681e-06,8,nep-17
7.79593568140035e-07,-3.80616420695269,0.017,0.341,0.0117843363760048,8,mct-4
1.85676754438101e-08,-3.9156257610546,0.052,0.445,0.000280668982008633,8,ZC204.12
9.81118586314048e-10,-3.94087897348079,0.052,0.493,1.48305885507231e-05,8,gst-5
1.16793307998297e-08,-4.14430429573063,0.017,0.413,0.000176544764370226,8,C12D12.1
3.7099501356613e-11,-4.58392347368873,0.017,0.491,5.60796062506562e-07,8,arl-8
3.32362554225358e-06,-4.67147228869603,0,0.283,0.0502399236967051,8,C01H6.4
2.80753717036068e-06,-4.95927671184539,0,0.286,0.042438731867172,8,aex-5
1.91345705998064e-10,-5.57290132066342,0.017,0.471,2.89238169186674e-06,8,gst-4
5.48334755138753e-06,-5.92602549450456,0,0.273,0.0828862815867739,8,oac-14
8.89482025234171e-07,-6.36852115992885,0,0.308,0.0134454102934397,8,C18A11.3
1.12324401667455e-06,-6.92513714959585,0,0.303,0.0169789565560525,8,ttr-44
2.11480259584431e-06,-7.07948261848131,0,0.291,0.0319673560387826,8,cpr-9
1.97432203534453e-10,-7.18991567819018,0,0.447,2.98438518862679e-06,8,Y16B4A.2
3.26217214339351e-09,-7.49086073301006,0,0.404,4.93109941195363e-05,8,Y51F10.7
1.65187739073513e-07,-7.71253406974769,0,0.338,0.00249697786383523,8,clec-63
1.97432170522414e-10,-8.23752711409053,0,0.447,2.98438468961681e-06,8,clec-17
2.18721987861176e-15,4.60993363345894,0.554,0.198,3.30620156850953e-11,9,ifc-1
2.96504912646743e-17,4.53623405932883,0.464,0.114,4.48196825956817e-13,9,F55G11.2
5.19756786967192e-15,4.36389232111418,0.411,0.1,7.85664359179608e-11,9,F01D5.5
4.89260786673479e-34,3.77822581633542,0.661,0.114,7.39566605135631e-30,9,C14C6.5
6.84897921614688e-19,3.27418132812768,0.768,0.424,1.03529169831276e-14,9,gst-4
0.000101981818486946,3.26805152605752,0.286,0.133,1,9,F01D5.1
0.000150396716358344,3.04355549170111,0.304,0.151,1,9,ctsa-4.1
0.000121051277880529,3.04079680956725,0.304,0.148,1,9,tag-10
3.45713668178298e-09,2.80720628683073,0.607,0.411,5.22580780818316e-05,9,ZC204.12
6.64023572856744e-27,2.77546808443188,0.929,0.538,1.00373803273025e-22,9,Y119D3B.21
0.00650070736354432,2.76725547896716,0.357,0.273,1,9,ctsa-4.2
1.25271075967652e-11,2.57119612371366,0.732,0.634,1.89359758432703e-07,9,nlt-1
0.00713929878732082,2.52629674505002,0.321,0.222,1,9,folt-2
2.1070781542208e-09,2.51370714145489,0.625,0.415,3.18505933792016e-05,9,Y39G8B.9
1.7927942422551e-11,2.4130459882235,0.679,0.404,2.70998777659281e-07,9,clec-17
5.28357054843339e-07,2.35628621721823,0.411,0.183,0.00798664524101192,9,Y32F6A.5
1.99758151174129e-15,2.21830631179387,0.679,0.249,3.01954421314814e-11,9,ctsa-1.2
0.00888812810284577,1.99002006554211,0.536,0.654,1,9,gdh-1
2.85365290171164e-20,1.82965028968442,0.946,0.598,4.31358172622731e-16,9,lec-9
2.74622839177849e-07,1.79999539228851,0.107,0.552,0.00415119883701237,9,C02D5.4
1.64251798443284e-07,1.79687412168667,0.036,0.418,0.00248283018526868,9,mrps-5
3.06788251599239e-14,1.75243509149632,0.839,0.528,4.6374112111741e-10,9,asp-3
4.62559419223045e-05,1.68241893593527,0.179,0.594,0.699204818097555,9,cisd-3.2
0.00362128565230576,1.6701167196465,0.071,0.268,1,9,endu-2
1.96966311851182e-06,1.65272221270374,0.071,0.442,0.0297734276994246,9,rsp-8
1.85254196857376e-07,1.62658272160946,0.607,0.379,0.0028003024396961,9,asp-6
3.73048707356516e-12,1.60910511587434,0.804,0.527,5.6390042604011e-08,9,spp-5
4.63302420160336e-12,1.58868233528407,0.839,0.755,7.00327938314363e-08,9,act-5
1.01960447126479e-07,1.46576099547801,0.107,0.57,0.00154123411876386,9,B0272.3
2.1437989261548e-08,1.46456806310854,0.018,0.418,0.00032405664567756,9,mrps-18B
6.30165858868079e-17,1.42592577174733,0.946,0.56,9.52558712264988e-13,9,asp-1
0.00440928734915617,1.40801158818916,0.089,0.295,1,9,cbl-1
0.00100614773059006,1.36250373572572,0.643,0.765,1,9,gst-7
1.03822257703787e-07,1.29414094019914,0.696,0.513,0.00156937724745044,9,nep-17
4.90810847192823e-05,1.25771734941111,0.161,0.544,0.741909676616671,9,ile-1
7.62304105045957e-09,1.24999078478793,0.054,0.507,0.000115229888518747,9,C16A3.5
1.15914898762006e-05,1.23106037751298,0.161,0.587,0.175216960968649,9,cyn-1
3.90596942656469e-07,1.22225348529149,0.089,0.509,0.00590426338519519,9,apm-1
5.57674567482423e-08,1.21932789290742,0.054,0.473,0.000842980876206431,9,sec-11
3.03501460178892e-07,1.21601239900168,0.089,0.514,0.00458772807206414,9,iscu-1
3.75369045427738e-07,1.20710792963561,0.125,0.583,0.00567407849068568,9,dlst-1
2.48254853088338e-06,1.19978386966799,0.107,0.505,0.0375262035928331,9,cgt-3
1.12605489156093e-06,1.18295935929321,0.071,0.453,0.017021445740835,9,R07E5.7
7.00313354067684e-08,1.14856461223745,0.107,0.576,0.00105859366600871,9,Y39A3CL.3
1.57145986381857e-08,1.12899340510205,0.054,0.495,0.000237541873014815,9,eif-2gamma
2.81807782354473e-07,1.09844402113779,0.071,0.479,0.00425980643807022,9,sod-2
3.60535100353022e-07,1.08941986100594,0.089,0.511,0.00544984857693627,9,dhrs-4
6.05714033992141e-11,1.02437915961254,0.946,0.915,9.15597333782521e-07,9,rpl-41.2
1.22258033860959e-07,1.00729660426579,0.071,0.495,0.00184805243984226,9,dnpp-1
3.80076879461396e-08,1.00634640832687,0.089,0.551,0.000574524210993846,9,C14A4.6
2.03487740002599e-08,-1.0013162337107,0.054,0.485,0.000307592067787928,9,hmp-1
1.70244435342072e-10,-1.00241184360896,0.036,0.528,2.57341488463077e-06,9,ZK418.5
2.27941040281581e-08,-1.00538936469435,0.018,0.417,0.000344555676489638,9,scav-3
7.80690746820868e-12,-1.01070572388046,0.018,0.538,1.18009213289442e-07,9,fubl-1
1.28866970290146e-07,-1.01106754282083,0.036,0.422,0.00194795312290585,9,sor-1
5.53621884247194e-08,-1.01180804933274,0.018,0.402,0.000836854840228059,9,rbd-1
1.35575333280591e-11,-1.01346789947505,0.018,0.531,2.04935673786941e-07,9,F30A10.9
2.99328204951202e-08,-1.01460393421393,0.464,0.927,0.000452464514604237,9,ctc-1
1.5577733044081e-11,-1.01857207102305,0.071,0.629,2.35473012694328e-07,9,egl-30
2.38843626748759e-12,-1.0189905446459,0.054,0.622,3.61036026193425e-08,9,pqm-1
5.33422925961664e-09,-1.02162919811931,0.321,0.905,8.06322094883651e-05,9,nduo-4
1.13136922508103e-10,-1.02361052839497,0.196,0.818,1.71017772063249e-06,9,pdi-6
2.85119523986978e-07,-1.02401558112059,0.018,0.373,0.00430986672458717,9,rfip-1
2.41249730083254e-07,-1.02868114576578,0.018,0.376,0.00364673091993846,9,pdcd-2
5.05886921595475e-07,-1.02875783706049,0.393,0.87,0.00764698670683721,9,hsp-90
2.27941009655499e-08,-1.02900850232865,0.018,0.417,0.000344555630195253,9,dhs-9
7.64119909297455e-11,-1.03261993272271,0.054,0.576,1.15504365489403e-06,9,B0416.5
3.4029004201722e-08,-1.03296268207392,0.036,0.443,0.00051438242751323,9,rpoa-1
3.56867181792506e-08,-1.04064692477567,0.018,0.41,0.000539440431997552,9,tlk-1
4.99101905613162e-13,-1.04581174031813,0.054,0.644,7.54442440524855e-09,9,cyn-3
4.72944215513772e-09,-1.0476053088889,0.036,0.478,7.14902476170617e-05,9,dhs-2
2.41249789167585e-07,-1.04850010552545,0.018,0.376,0.00364673181305721,9,C24D10.6
1.75462997217566e-05,-1.04920685276618,0.018,0.292,0.265229866594072,9,PDB1.1
5.46412265822218e-09,-1.05175332133373,0.036,0.476,8.25956781016864e-05,9,F52A8.1
7.06330887873617e-11,-1.05625805434456,0.036,0.542,1.06768977010976e-06,9,his-62
7.06477814588367e-08,-1.06907671864142,0.018,0.398,0.00106791186453178,9,plin-1
5.41092172702304e-11,-1.09562967956175,0.018,0.511,8.17914928256803e-07,9,mak-2
3.4364577897982e-14,-1.09596897690147,0.054,0.678,5.19454959505895e-10,9,sel-9
1.34919845326266e-07,-1.1337316178776,0.036,0.42,0.00203944838195184,9,miz-1
3.66156252509812e-13,-1.15404778140224,0.036,0.613,5.53481791293831e-09,9,yop-1
2.55522647806331e-13,-1.15821951939522,0.036,0.618,3.8624803442405e-09,9,H06I04.3
2.15482178895008e-10,-1.16666181339967,0.054,0.557,3.25722861617694e-06,9,emc-1
3.76540952647483e-12,-1.16811050417702,0.054,0.617,5.69179304021935e-08,9,apy-1
0.000205727705483951,-1.18816189018341,0.036,0.27,1,9,oac-14
1.78170593840693e-09,-1.19740326439735,0.018,0.459,2.69322669649592e-05,9,gtbp-1
1.21397571120113e-10,-1.22051944922086,0.036,0.533,1.83504568505163e-06,9,nduf-9
8.69566238437097e-13,-1.24189786907834,0.054,0.636,1.31443632602152e-08,9,C37C3.2
1.6762783045271e-11,-1.28892536974548,0.054,0.597,2.53386228512317e-07,9,chch-3
1.56785694120161e-05,-1.34635547105158,0.107,0.438,0.236997255232035,9,T25C12.3
2.2702213033872e-10,-1.45788861491726,0.036,0.524,3.4316665222001e-06,9,cdgs-1
6.13873010422951e-12,-1.49887595625201,0.018,0.541,9.27930442555333e-08,9,W10G11.19
4.94567307094594e-09,-1.66295513333019,0.036,0.476,7.47587941404189e-05,9,snrp-3
5.72439242714823e-12,-1.68456952094381,0.036,0.576,8.65299159287727e-08,9,C05A9.2
2.8628879888309e-12,-1.77876909138899,0.018,0.551,4.3275414839168e-08,9,sel-2
2.79324657111265e-14,-1.83936896500356,0.018,0.61,4.22227151689389e-10,9,cup-2
2.02103029112178e-17,-1.86567502367401,0.089,0.803,3.05498938805968e-13,9,his-72
1.1310415309919e-06,-2.10260547096428,0.071,0.42,0.0170968237824735,9,R09H10.5
6.08322436403122e-15,-2.1092065633541,0.054,0.69,9.1954019486696e-11,9,ech-1.2
2.29712850310556e-12,-2.19356165286835,0.018,0.554,3.47233944529437e-08,9,Y71F9B.9
1.92973325884942e-07,-2.21134732417226,0.018,0.379,0.00291698479407678,9,F26F12.3
5.11192400093555e-09,-2.37759793271843,0.018,0.441,7.72718431981418e-05,9,C17E7.13
2.27622395519403e-07,-2.84919976105975,0.018,0.376,0.00344074013067129,9,M28.8
1.77504302012819e-13,-2.85249470637127,0.036,0.618,2.68315502922578e-09,9,hel-1
8.4758299951499e-11,-2.96209756669401,0.018,0.503,1.28120646206686e-06,9,F56H9.2
9.03713586705122e-19,-3.13629249016667,0.018,0.722,1.36605345766346e-14,9,arf-1
2.57793996942846e-08,-3.21151923750629,0.018,0.413,0.000389681405778806,9,F54H5.14
2.90018213969013e-09,-3.47745232047697,0.054,0.492,4.3839153223556e-05,9,gst-5
5.17904597366794e-09,-3.49693434290957,0.018,0.439,7.82864589379645e-05,9,tres-1
2.11638966653365e-10,-3.94125910662497,0.018,0.487,3.19913461993227e-06,9,irg-7
2.87549578954774e-11,-3.98068554642909,0.018,0.516,4.34659943548037e-07,9,hrpr-1
2.31556186465042e-05,-4.04399676052402,0,0.251,0.350020331460557,9,gly-19
1.89808041300758e-07,-4.51647198069826,0.018,0.371,0.00286913835230226,9,T16G12.1
1.80470354985624e-08,-4.73646958825075,0,0.386,0.00027279898859627,9,mrps-6
1.43188159095655e-08,-4.84162253373387,0.036,0.434,0.000216443221288992,9,cpz-1
8.46563678908727e-06,-4.87266605620786,0.036,0.331,0.127966565703843,9,hil-7
4.26733826485466e-06,-4.90550408345856,0,0.285,0.064505085211543,9,aex-5
2.46381262523788e-06,-5.0722000843208,0,0.296,0.0372429916430957,9,ptr-24
4.26733776322186e-06,-5.20749642812912,0,0.285,0.0645050776288616,9,F49E12.10
3.67817622546493e-09,-5.29603391963069,0,0.412,5.5599311824128e-05,9,cyn-8
1.13943120598018e-09,-5.36871718980765,0,0.43,1.72236421095964e-05,9,lsm-7
3.29766926225278e-17,-5.41171585883602,0.018,0.673,4.98475685682131e-13,9,W02A2.9
7.31696680412828e-06,-5.46729182509407,0,0.275,0.110603270211203,9,C54D10.13
2.35955878721083e-10,-5.46975961170887,0,0.454,3.56670906274789e-06,9,C35D10.1
4.5053751114124e-09,-5.61612135240925,0,0.408,6.81032501841098e-05,9,C37A2.8
1.37949315642026e-05,-5.64056298281891,0,0.261,0.208524185524487,9,rsbp-1
4.21566643925965e-10,-5.66660959286918,0,0.446,6.37240138958488e-06,9,cct-1
2.08926845015146e-05,-5.6707246111045,0,0.253,0.315813818924895,9,F22B7.9
3.24665517175688e-06,-5.69596028098545,0,0.291,0.049076439576277,9,klo-1
2.31997917304405e-07,-5.71505198763359,0,0.341,0.00350688051797338,9,T05C3.6
1.73069384217782e-09,-5.75933238898967,0,0.424,2.616116811836e-05,9,spat-3
1.45344061178434e-05,-6.06628493131879,0,0.26,0.219702082877321,9,rig-4
7.59345568383443e-12,-6.1166093459592,0,0.503,1.14782676116841e-07,9,utp-20
2.45002331485011e-12,-6.13414369244978,0,0.519,3.70345524272743e-08,9,T10B5.3
1.00642445393263e-05,-6.31453846617219,0,0.268,0.152131120456457,9,fbxc-51
1.40790558895688e-06,-6.31474853154202,0,0.307,0.0212819008826722,9,C18A11.3
1.24233848629669e-05,-6.40802422244261,0,0.264,0.187791885588608,9,ttr-52
3.81857276425233e-10,-6.61202830075021,0.054,0.507,5.77215459044383e-06,9,ttr-50
6.57417138236442e-06,-6.69726297117684,0,0.277,0.0993751746158206,9,pbo-4
5.5947946323488e-06,-6.78669432873633,0,0.28,0.0845709156625845,9,rnst-2
3.43679162450323e-09,-6.8976164527974,0,0.413,5.19505421959908e-05,9,C12D12.1
2.46301829601746e-07,-7.21225559925607,0,0.34,0.00372309845625999,9,F44E5.5
2.46381232961391e-06,-7.21321638196384,0,0.296,0.0372429871744438,9,atz-1
8.14048977504266e-06,-7.37761036401606,0,0.272,0.123051643439545,9,cht-1
9.91937001944086e-08,-7.7389319214824,0,0.356,0.00149941197213868,9,W04A8.4
1.22091347661887e-08,-8.46853533937908,0,0.392,0.000184553281125709,9,ent-2
3.51834593142783e-07,-8.97427454349791,0,0.333,0.00531833170994631,9,R11A5.3
1.06008436524263e-06,-9.26723002009404,0,0.313,0.0160242352650076,9,clec-196
3.8264904378746e-06,-9.28906234405308,0,0.288,0.0578412294589125,9,dao-2
2.07924114968348e-12,-10.2077972347071,0,0.521,3.14298092186154e-08,9,cpl-1
2.78419991312635e-47,10.3209449047454,0.273,0.003,4.20859658868179e-43,10,nas-30
7.9779915822699e-66,9.83185658179389,0.364,0.003,1.20595320757592e-61,10,Y46H3A.4
5.4272369837725e-61,9.66837550180632,0.291,0,8.20381142467051e-57,10,T26C5.4
2.29017806839864e-58,9.56973009845381,0.327,0.003,3.46183316819138e-54,10,F14D2.19
6.23421963666899e-80,9.45644157835723,0.473,0.007,9.42364640278885e-76,10,gmeb-2
4.06362446485637e-35,9.18157442213906,0.291,0.012,6.14257474107689e-31,10,Y51H4A.8
2.89672749474346e-73,9.06446349749791,0.4,0.003,4.37869328105422e-69,10,C04C11.1
3.78643115516319e-106,8.90386604665974,0.636,0.01,5.72356933414467e-102,10,R10E11.9
8.59820249191106e-52,8.83403492880117,0.309,0.004,1.29970428867728e-47,10,col-118
9.47304135632315e-113,8.7294932675868,0.618,0.005,1.43194493142181e-108,10,Y18H1A.9
1.51284066032455e-67,8.69582547934736,0.4,0.005,2.28680994214659e-63,10,Y42A5A.3
1.02670617935162e-34,8.65430781722165,0.255,0.008,1.55196906070791e-30,10,Y65B4BL.6
1.58222178504517e-57,8.59754703958211,0.309,0.002,2.39168645027428e-53,10,C06G4.6
1.05444272604074e-25,8.57925592826475,0.382,0.044,1.59389562468318e-21,10,C29G2.3
5.35349838671745e-60,8.48072223893746,0.418,0.011,8.0923481613621e-56,10,nspb-5
7.74812089178671e-39,8.2559791332802,0.255,0.005,1.17120595400248e-34,10,pqn-84
6.40463802977467e-63,8.24101076987376,0.364,0.004,9.68125084580739e-59,10,F53A9.9
8.78499809575122e-50,8.20230922670079,0.255,0.001,1.32794031215376e-45,10,F28H7.8
3.34583332348087e-43,8.19615992473909,0.327,0.011,5.05756165177368e-39,10,vamp-8
9.00670433843755e-62,7.97027279087058,0.618,0.039,1.36145342779822e-57,10,hic-1
7.40586569642161e-48,7.94805695948513,0.418,0.02,1.11947065867109e-43,10,F13B6.3
8.1178228600332e-115,7.89545985040104,0.745,0.016,1.22709010352262e-110,10,nspg-1
3.01538699370215e-49,7.8534573748034,0.309,0.005,4.55805897968017e-45,10,F22F4.4
1.72463542136266e-41,7.84475693566098,0.291,0.008,2.60695890293179e-37,10,ptd-2
1.09499818771705e-28,7.84032682477493,0.4,0.042,1.6551992605531e-24,10,F01G10.6
1.83458917389031e-46,7.80849606871954,0.327,0.009,2.77316499525259e-42,10,F56C3.8
4.05441125698916e-71,7.7709799377535,0.655,0.036,6.12864805606482e-67,10,K08F8.7
3.5036106343726e-27,7.66718345042912,0.309,0.023,5.29605783491763e-23,10,ZK675.4
9.68384238403579e-40,7.64033859191136,0.291,0.009,1.46380961477085e-35,10,ZC53.22
9.28134670002893e-50,7.60276353333155,0.382,0.013,1.40296836717637e-45,10,F38B6.2
1.32301493361829e-36,7.58435510368696,0.309,0.013,1.9998693736574e-32,10,mam-1
4.27888392308563e-30,7.54154941888273,0.473,0.06,6.46796093813625e-26,10,C15H9.11
3.25259316017432e-97,7.5394225852484,0.618,0.012,4.9166198209195e-93,10,W04E12.9
1.53157877755662e-48,7.46204565140861,0.327,0.008,2.31513448015459e-44,10,srxa-8
1.12238975302114e-104,7.4461572339415,0.782,0.027,1.69660435066675e-100,10,F22F4.9
4.72136746356402e-80,7.43068487379628,0.418,0.002,7.13681905792338e-76,10,T08H10.3
1.98328550943167e-46,7.42304327597451,0.255,0.002,2.99793437605692e-42,10,Y46E12A.3
1.53497064498028e-65,7.36532533660684,0.527,0.021,2.32026162695219e-61,10,F53A9.7
2.23475731006634e-66,7.34839284299393,0.382,0.004,3.37805914989627e-62,10,pdf-2
1.59683695104193e-36,7.33761365815208,0.255,0.007,2.41377873519499e-32,10,amdh-1
8.75207622364686e-47,7.33607302117065,0.382,0.015,1.32296384196646e-42,10,F38B6.7
6.3989172876581e-33,7.30023990989466,0.255,0.009,9.67260337202399e-29,10,K08F9.3
6.02178957189594e-45,7.2365866169831,0.382,0.016,9.1025371168779e-41,10,D2092.8
8.49840513120092e-62,7.08692399425578,0.345,0.003,1.28461891963233e-57,10,ZC239.4
4.43952561086877e-44,7.06351687367483,0.509,0.04,6.71078691338923e-40,10,F53A9.8
3.28361334640637e-49,7.06119247129733,0.309,0.005,4.96350993442787e-45,10,C45G9.6
4.15231730163075e-35,7.02401269075202,0.291,0.012,6.27664283314504e-31,10,nas-5
3.76751334630155e-84,7.01263508448065,0.6,0.017,5.69497317426943e-80,10,ZK353.2
1.88636395073061e-66,6.99255633210965,0.509,0.017,2.85142774792439e-62,10,inx-20
4.20129154370357e-48,6.94306485131187,0.291,0.004,6.35067229746232e-44,10,col-125
6.47935537528943e-25,6.88729401525317,0.382,0.046,9.7941935852875e-21,10,C23H3.9
6.69701791750784e-70,6.8776839914088,0.4,0.004,1.01232122841048e-65,10,C17F4.11
9.23200566522099e-83,6.704687161715,0.491,0.007,1.3955099763548e-78,10,C14A4.12
4.22173274385192e-33,6.67219931959714,0.255,0.009,6.38157121560657e-29,10,lron-2
1.47870316192329e-24,6.61785209898634,0.255,0.016,2.23520769956325e-20,10,F14F9.8
8.33880764635993e-70,6.58571883175811,0.4,0.004,1.26049416382377e-65,10,osm-11
1.37401112625861e-31,6.57778654260708,0.255,0.01,2.07695521845252e-27,10,spe-10
8.59048479587783e-60,6.5549559770308,0.455,0.015,1.29853768174489e-55,10,ttr-2
1.00814912288456e-53,6.51116218938985,0.818,0.111,1.5239182141523e-49,10,lec-8
