"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"srw-86",1.47437592928675e-86,2.63317904795614,0.951,0.062,2.01016414198956e-82,"6","srw-86"
"faah-1",1.67524667448157e-71,2.21661639917984,0.738,0.036,2.28403131598817e-67,"6","faah-1"
"B0035.13",4.15045767458542e-69,1.88235491933373,0.738,0.038,5.65873399352976e-65,"6","B0035.13"
"C25F9.11",2.07373884857299e-67,4.32449692312615,0.967,0.123,2.82733554614441e-63,"6","C25F9.11"
"C25F9.16",3.39376158367304e-62,2.06362228651154,0.803,0.07,4.62705454317983e-58,"6","C25F9.16"
"K10G4.3",2.7657540567342e-60,1.34150066606114,0.721,0.047,3.77082908095141e-56,"6","K10G4.3"
"C49A9.5",9.88508726657267e-60,2.21523259794408,0.869,0.096,1.34773279792452e-55,"6","C49A9.5"
"C08E3.1.1",4.25932156445906e-59,5.53452071121597,0.852,0.103,5.80715902098348e-55,"6","C08E3.1"
"Y43F8B.13",3.02303353098223e-58,1.63209601342609,0.918,0.118,4.12160391614117e-54,"6","Y43F8B.13"
"T23F4.2",5.84000497162168e-55,2.08694174717163,0.951,0.158,7.962262778309e-51,"6","T23F4.2"
"Y43F8B.14",7.36119364056867e-55,1.66951804094055,0.885,0.112,1.00362514095513e-50,"6","Y43F8B.14"
"Y43F8B.24",7.53944715150964e-49,1.09812619168527,0.672,0.065,1.02792822463682e-44,"6","Y43F8B.24"
"inx-11",1.49676369748287e-48,1.10098669327693,0.557,0.033,2.04068762514815e-44,"6","inx-11"
"C25F9.12",8.0364524900514e-44,2.00192817287139,0.77,0.106,1.09568993249361e-39,"6","C25F9.12"
"sdz-24",2.21254146007541e-41,1.28876948905708,0.41,0.016,3.01657902666682e-37,"6","sdz-24"
"pbo-4.4",7.42049970010013e-41,2.16735064884688,0.984,0.254,1.01171092911165e-36,"6","pbo-4"
"K11H12.4",2.64161428368058e-40,1.89654816288285,0.82,0.15,3.6015769143701e-36,"6","K11H12.4"
"fbxa-156",1.41013975802608e-39,1.40899590362524,0.852,0.164,1.92258454609275e-35,"6","fbxa-156"
"exc-14",1.98819068735185e-38,1.38576414318273,0.869,0.183,2.71069918313551e-34,"6","exc-14"
"F42A10.6",1.55917233107199e-35,1.57338644639695,0.82,0.182,2.12577555618355e-31,"6","F42A10.6"
"math-4",3.06736805199707e-35,1.52910389723009,0.885,0.223,4.1820496020928e-31,"6","math-4"
"C50F4.1.3",1.58913335327992e-34,2.18021329572361,0.984,0.445,2.16662441386184e-30,"6","C50F4.1"
"C49C8.5.4",3.53664217612885e-34,1.99301987418006,1,0.389,4.82185794293407e-30,"6","C49C8.5"
"T04F8.7.2",4.76208701207568e-34,1.70807777889006,0.918,0.25,6.49262943226398e-30,"6","T04F8.7"
"ptl-1",1.54170770227735e-33,1.37372857969251,0.787,0.155,2.10196428128493e-29,"6","ptl-1"
"clec-48",1.62693766521786e-32,1.48036603470251,0.721,0.134,2.21816681275802e-28,"6","clec-48"
"C18H7.11",1.67296403145911e-32,1.05500869481012,0.59,0.081,2.28091916049135e-28,"6","C18H7.11"
"nhr-99",9.15306092656186e-32,1.07254953333435,0.705,0.141,1.24792832672744e-27,"6","nhr-99"
"ZK6.11.4",6.12744378300247e-29,1.55326282693318,0.918,0.272,8.35415685374557e-25,"6","ZK6.11"
"nspg-7.1.3",8.59818741877191e-29,1.7950568033474,1,0.512,1.17227687267536e-24,"6","nspg-7.1"
"lec-11.2",7.77756160042798e-28,1.79039549276035,0.984,0.487,1.06039274860235e-23,"6","lec-11"
"nspg-10.4",2.52478204676681e-27,1.72083371253201,1,0.529,3.44228784256187e-23,"6","nspg-10"
"lec-9.3",3.98490841882833e-27,1.67121352796472,1,0.725,5.43302413823054e-23,"6","lec-9"
"nspg-14.3",4.82646016318965e-27,1.66006545292681,1,0.708,6.58039578649277e-23,"6","nspg-14"
"irg-7.5",1.42262288721098e-26,1.73171316206907,1,0.57,1.93960404442346e-22,"6","irg-7"
"K08D8.4",2.56170496173609e-26,1.47409267858371,0.787,0.205,3.49262854483098e-22,"6","K08D8.4"
"rcs-1.3",2.89116619372512e-26,1.34728383342107,0.967,0.39,3.94181598852483e-22,"6","rcs-1"
"aex-5",3.63659468437949e-26,1.28623780508114,0.869,0.311,4.95813319268299e-22,"6","aex-5"
"ttr-49.4",6.72636878888364e-26,1.34948804843942,0.918,0.319,9.17073120676395e-22,"6","ttr-49"
"pcp-2.1",1.19292467859643e-25,1.08619417121546,0.59,0.1,1.62643350679837e-21,"6","pcp-2"
"C25F9.6",1.23486887808032e-25,1.17269943286063,0.885,0.314,1.68362022837471e-21,"6","C25F9.6"
"F22H10.2",2.4069206755658e-25,2.1233242242474,0.656,0.15,3.28159564906642e-21,"6","F22H10.2"
"Y9C9A.8",3.26550684881481e-25,1.22485598639234,0.738,0.207,4.45219203767411e-21,"6","Y9C9A.8"
"abt-4",4.45413677860704e-25,1.09279321879082,0.689,0.156,6.07277008395284e-21,"6","abt-4"
"F55C12.19",5.36708967655794e-25,1.16006925519784,0.852,0.308,7.31749006501909e-21,"6","F55C12.19"
"F55B11.4.3",1.8322337391194e-24,1.45051937276163,0.984,0.494,2.49806747991539e-20,"6","F55B11.4"
"F46G10.1.1",3.09841289883687e-24,1.51944456253311,1,0.66,4.2243761462742e-20,"6","F46G10.1"
"comt-3.2",3.8290091614201e-24,1.52252691285551,0.951,0.425,5.22047109068016e-20,"6","comt-3"
"ZK1128.7.3",4.54239272824522e-24,1.31391621710872,0.967,0.482,6.19309824568954e-20,"6","ZK1128.7"
"hum-4.3",5.61424647131405e-24,1.51179314757619,0.934,0.351,7.65446363898957e-20,"6","hum-4"
"clec-50.4",8.32038612398065e-24,1.57487357268159,0.918,0.324,1.13440144414352e-19,"6","clec-50"
"clec-83.6",1.35778938266671e-23,1.18456601170237,0.967,0.379,1.85121004432779e-19,"6","clec-83"
"Y22D7AL.15.3",3.24698505936538e-23,1.49771667163524,0.918,0.385,4.42693942993876e-19,"6","Y22D7AL.15"
"nlp-40.3",1.68956343961416e-22,1.41083618364285,0.984,0.585,2.30355079356995e-18,"6","nlp-40"
