"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"efl-3",1.44172326456308e-30,1.05066626893984,0.88,0.279,1.9656454989053e-26,"5","efl-3"
"ugt-4",1.67510899200702e-30,1.03660947850596,0.813,0.241,2.28384359970237e-26,"5","ugt-4"
"pnp-1",2.3850369343104e-30,1.54156629517765,0.973,0.56,3.25175935623879e-26,"5","pnp-1"
"C39B10.7",2.582251813235e-30,1.98385211828952,0.987,0.72,3.52064212216459e-26,"5","C39B10.7"
"EEED8.2",4.50303325621577e-30,1.30638308961726,0.987,0.426,6.13943554152458e-26,"5","EEED8.2"
"cyp-29A2",4.80821257347839e-30,1.43003992069503,0.867,0.296,6.55551702268044e-26,"5","cyp-29A2"
"C29H12.2",1.00904184339072e-29,1.01989393047051,0.84,0.276,1.37572764927891e-25,"5","C29H12.2"
"D1022.4",4.92093305288359e-29,1.26361094630749,0.947,0.508,6.70920012430148e-25,"5","D1022.4"
"gfat-1",1.09694451591413e-28,1.18600446289201,0.84,0.278,1.49557415299732e-24,"5","gfat-1"
"ZK1307.1",1.15054788040652e-28,1.09421692710728,0.853,0.289,1.56865698014625e-24,"5","ZK1307.1"
"pygl-1",1.26929197748883e-28,1.17083422098016,0.893,0.302,1.73055268210827e-24,"5","pygl-1"
"nrf-6",2.06702792624106e-28,1.08936209248297,0.827,0.285,2.81818587463706e-24,"5","nrf-6"
"dif-1",3.99355180175536e-28,1.32160276490846,0.973,0.565,5.44480852651326e-24,"5","dif-1"
"cest-171",4.34980626881706e-28,1.15124977632208,0.96,0.43,5.93052586690518e-24,"5","cest-17"
"R11F4.1",5.53281309771436e-28,1.04697480509225,0.893,0.312,7.54343737742376e-24,"5","R11F4.1"
"B0228.7",6.87782084303158e-28,1.22346190252386,0.96,0.525,9.37722093738926e-24,"5","B0228.7"
"B0303.3",1.33396513596475e-27,1.27524402956714,0.96,0.658,1.81872806637434e-23,"5","B0303.3"
"hyl-2",1.3921790028464e-27,1.08733379744713,0.867,0.337,1.89809685248078e-23,"5","hyl-2"
"cpl-11",1.57568870581455e-27,1.47463314926401,1,0.477,2.14829398150756e-23,"5","cpl-1"
"apy-1",1.81297977936503e-27,1.44880755042164,0.973,0.623,2.47181663118628e-23,"5","apy-1"
"pezo-11",1.91246858669351e-27,1.01568818145205,0.987,0.518,2.60745967109794e-23,"5","pezo-1"
"cest-2.1",2.13933836626367e-27,1.19004360612991,0.907,0.391,2.91677392856389e-23,"5","cest-2.1"
"B0416.5",3.52831495727325e-27,1.31627475358793,1,0.599,4.81050461274635e-23,"5","B0416.5"
"gana-1",4.57998656165729e-27,1.2382486357617,0.933,0.359,6.24435367816355e-23,"5","gana-1"
"snu-131",5.96896385149936e-27,1.37122986345904,0.973,0.744,8.13808531513422e-23,"5","snu-13"
"alh-13",1.28495825270847e-26,1.17874430240744,0.973,0.523,1.75191208174273e-22,"5","alh-13"
"nol-58",3.27366624945177e-26,1.18623891143901,1,0.687,4.46331656450254e-22,"5","nol-58"
"gpd-2",3.62253500354553e-26,1.11693856059452,0.973,0.609,4.93896422383397e-22,"5","gpd-2"
"C29F7.2",5.88440538540093e-26,1.23835185018366,0.973,0.553,8.02279830245563e-22,"5","C29F7.2"
"cyp-25A3",3.89859750823068e-25,1.43615648791914,0.827,0.304,5.31534784272171e-21,"5","cyp-25A3"
"hsp-701",6.63863673270072e-25,1.16024111010952,0.747,0.205,9.05111732136417e-21,"5","hsp-70"
"rmd-2",8.66737229355805e-25,1.2218102864442,0.973,0.655,1.1817095385037e-20,"5","rmd-2"
"crn-6",9.80131731897576e-25,1.0895586340308,0.693,0.185,1.33631160326916e-20,"5","crn-6"
"eef-1A.2",1.13274171662398e-24,1.04446187016488,0.973,0.867,1.54438005644514e-20,"5","eef-1A.2"
