"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"cht-4.2",5.05226327533553e-07,-1.07746745215364,0.013,0.266,0.00677508505222495,"4","cht-4"
"T12G3.2",5.97600943964936e-07,-1.05002926413285,0.112,0.36,0.00801382865856979,"4","T12G3.2"
"W04A8.4.1",5.97892874030957e-07,-1.15334986060862,0.025,0.278,0.00801774344075513,"4","W04A8.4"
"pmp-2.1",6.17383316340877e-07,-1.47272158273065,0.312,0.505,0.00827911027213116,"4","pmp-2"
"sma-1",6.29701292406062e-07,-1.6091009950566,0.562,0.691,0.00844429433116529,"4","sma-1"
"T09B4.5.1",7.65940876131139e-07,-1.00166198074403,0.225,0.462,0.0102712671489186,"4","T09B4.5"
"hsp-70.1",9.13228908914239e-07,-1.96661263679359,0.013,0.258,0.0122463996685399,"4","hsp-70"
"hsp-16.11.1",9.16666460681014e-07,-2.29979174620088,0.812,0.753,0.0122924972377324,"4","hsp-16.11"
"lbp-1.2",1.01118467865825e-06,-2.32552846511684,0.062,0.313,0.0135599865408071,"4","lbp-1"
"atz-1.3",1.10049722717635e-06,-1.31705337919204,0.025,0.272,0.0147576678164349,"4","atz-1"
"alh-13.1",1.4311570290205e-06,-1.33135196574758,0.45,0.576,0.019191815759165,"4","alh-13"
"ZK550.6.1",1.71473625920059e-06,-1.4578768321065,0.613,0.678,0.0229946132358799,"4","ZK550.6"
"T16G12.8.2",1.88932247548961e-06,-1.26752524293817,0.112,0.356,0.0253358143963156,"4","T16G12.8"
"his-64.2",2.02607400931635e-06,-2.08542274117566,0.025,0.261,0.0271696524649323,"4","his-64"
"sams-5.3",3.24328690735734e-06,-1.37673299971891,0.025,0.254,0.0434924774276619,"4","sams-5"
"lgg-1",3.25655988450403e-06,-1.10427034293806,0.787,0.736,0.0436704680511991,"4","lgg-1"
"igcm-3.3",3.49465890073769e-06,-1.29824387318614,0.025,0.254,0.0468633758588924,"4","igcm-3"
"cpi-2",3.52904803575404e-06,-1.17196064020851,0.863,0.75,0.0473245341594617,"4","cpi-2"
"ugt-23.1",4.39568739426117e-06,-1.59166743113389,0.325,0.489,0.0589461679570423,"4","ugt-23"
"nlp-77.3",5.62064061230746e-06,-3.20929718118693,0.062,0.287,0.075372790611043,"4","nlp-77"
"F59C12.4.2",1.01573206900675e-05,-3.30231951234827,0.288,0.495,0.136209670453805,"4","F59C12.4"
"his-18.1",1.02722485643684e-05,-1.76369684671915,0.038,0.25,0.13775085324818,"4","his-18"
"hyl-1",2.34518598423759e-05,-1.00995618175979,0.713,0.693,0.314489440486261,"4","hyl-1"
"his-11.2",2.56514285301681e-05,-1.65106010855545,0.075,0.287,0.343985656589555,"4","his-11"
"hsp-16.48.1",3.9043481745813e-05,-1.39690902944545,0.425,0.573,0.523573090211353,"4","hsp-16.48"
"cest-17.1",3.91952926589379e-05,-1.49092543499908,0.312,0.452,0.525608874556357,"4","cest-17"
"C31C9.2",6.89919554261288e-05,-1.00389149029171,0.088,0.278,0.925182122264388,"4","C31C9.2"
"his-5.1",7.97432967324257e-05,-1.70079100429665,0.088,0.273,1,"4","his-5"
"srr-4.1",8.50458913721208e-05,-1.07531347140583,0.225,0.403,1,"4","srr-4"
"maoc-1",9.18732843099336e-05,-1.24259505197977,0.613,0.656,1,"4","maoc-1"
"T28D9.1",0.000123459237721544,-1.18736541764066,0.525,0.569,1,"4","T28D9.1"
"hil-2.1",0.000130712336464886,-1.71728890139821,0.175,0.36,1,"4","hil-2"
"T24B8.3",0.000131311746025642,-1.26881333566703,0.5,0.564,1,"4","T24B8.3"
"ifc-1.2",0.000156370296824476,-1.2274540432905,0.512,0.253,1,"4","ifc-1"
"ubq-1.1",0.000216320442749701,-1.46776103839224,0.688,0.653,1,"4","ubq-1"
"B0416.5.1",0.000272774704283222,-1.04549403666634,0.5,0.572,1,"4","B0416.5"
"gst-7.1",0.000418916815963599,-1.07968349023579,0.875,0.781,1,"4","gst-7"
"F17A9.4",0.00048388068870317,-1.01982594783986,0.362,0.471,1,"4","F17A9.4"
"cey-1.1",0.000536018920263807,-1.19931653760843,0.525,0.566,1,"4","cey-1"
"R11A5.3.2",0.000550364076353318,-2.52033534341097,0.162,0.328,1,"4","R11A5.3"
"nurf-1.1",0.00125221573468309,-1.20372367398818,0.8,0.699,1,"4","nurf-1"
"cyn-6.2",0.00140701558022618,-1.79110559934832,0.375,0.47,1,"4","cyn-6"
